service_date,delivery_start_utc,product,family,direction,window_hours,cleared_volume_mw,clearing_price_gbp_per_mw_per_hour,forecast_clearing_price_gbp_per_mw_per_hour,prior_same_window_price_gbp_per_mw_per_hour,naive_clearing_price_gbp_per_mw_per_hour
2026-05-01,2026-05-01 14:00:00+00:00,DMH,Dynamic Moderation,downward,4.0,526,-2.07,5.556249673718339,8.29,8.29
2026-05-01,2026-05-01 14:00:00+00:00,DML,Dynamic Moderation,upward,4.0,500,5.7,6.251522316883308,7.32,7.32
2026-05-01,2026-05-01 14:00:00+00:00,DRH,Dynamic Regulation,downward,4.0,500,-7.04,5.905392676839027,17.57,17.57
2026-05-01,2026-05-01 14:00:00+00:00,DRL,Dynamic Regulation,upward,4.0,480,17.98,16.054132644427764,19.25,19.25
2026-05-01,2026-05-01 14:00:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.0961911328447478,0.0,0.0
2026-05-01,2026-05-01 14:00:00+00:00,NQR,Quick Reserve,downward,0.5,300,9.85,11.388788972420393,17.63,17.63
2026-05-01,2026-05-01 14:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.5684258711728982,0.0,0.0
2026-05-01,2026-05-01 14:00:00+00:00,PBR,Balancing Reserve,upward,0.5,600,2.55,2.3254906318276087,2.4,2.4
2026-05-01,2026-05-01 14:00:00+00:00,PQR,Quick Reserve,upward,0.5,500,1.0,0.9544429753473804,1.0,1.0
2026-05-01,2026-05-01 14:00:00+00:00,PSR,Slow Reserve,upward,0.5,1797,5.49,5.098398274386779,5.1,5.1
2026-05-01,2026-05-01 14:30:00+00:00,NBR,Balancing Reserve,downward,0.5,2,0.0,0.0946598935259373,0.0,0.0
2026-05-01,2026-05-01 14:30:00+00:00,NQR,Quick Reserve,downward,0.5,300,1.59,12.162669146199567,17.9,17.9
2026-05-01,2026-05-01 14:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.5555971060145288,0.0,0.0
2026-05-01,2026-05-01 14:30:00+00:00,PBR,Balancing Reserve,upward,0.5,600,2.55,2.391755705003929,2.24,2.24
2026-05-01,2026-05-01 14:30:00+00:00,PQR,Quick Reserve,upward,0.5,500,1.0,0.8779735412141458,0.48,0.48
2026-05-01,2026-05-01 14:30:00+00:00,PSR,Slow Reserve,upward,0.5,1797,5.49,5.066428182409453,5.1,5.1
2026-05-01,2026-05-01 15:00:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.0842030852287548,0.0,0.0
2026-05-01,2026-05-01 15:00:00+00:00,NQR,Quick Reserve,downward,0.5,300,14.98,11.971994657202618,17.58,17.58
2026-05-01,2026-05-01 15:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.5404838493297762,0.0,0.0
2026-05-01,2026-05-01 15:00:00+00:00,PBR,Balancing Reserve,upward,0.5,600,2.55,3.10769367282063,2.32,2.32
2026-05-01,2026-05-01 15:00:00+00:00,PQR,Quick Reserve,upward,0.5,499,1.4,0.6656716703689536,0.0,0.0
2026-05-01,2026-05-01 15:00:00+00:00,PSR,Slow Reserve,upward,0.5,1797,5.49,5.034094553225531,5.1,5.1
2026-05-01,2026-05-01 15:30:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.08214565532481563,0.0,0.0
2026-05-01,2026-05-01 15:30:00+00:00,NQR,Quick Reserve,downward,0.5,286,7.66,11.118024038968459,22.75,22.75
2026-05-01,2026-05-01 15:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.5233446931307028,0.0,0.0
2026-05-01,2026-05-01 15:30:00+00:00,PBR,Balancing Reserve,upward,0.5,600,3.14,3.1444934309195367,2.32,2.32
2026-05-01,2026-05-01 15:30:00+00:00,PQR,Quick Reserve,upward,0.5,500,1.0,0.6287374063613409,0.01,0.01
2026-05-01,2026-05-01 15:30:00+00:00,PSR,Slow Reserve,upward,0.5,1797,5.49,5.001950624194924,5.1,5.1
2026-05-01,2026-05-01 16:00:00+00:00,NBR,Balancing Reserve,downward,0.5,2,0.0,0.06690533090225728,0.0,0.0
2026-05-01,2026-05-01 16:00:00+00:00,NQR,Quick Reserve,downward,0.5,300,5.0,7.05930390561655,5.0,5.0
2026-05-01,2026-05-01 16:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.5044728931317467,0.0,0.0
2026-05-01,2026-05-01 16:00:00+00:00,PBR,Balancing Reserve,upward,0.5,604,4.04,4.37952071607496,2.4,2.4
2026-05-01,2026-05-01 16:00:00+00:00,PQR,Quick Reserve,upward,0.5,500,1.43,1.9427032448927377,2.63,2.63
2026-05-01,2026-05-01 16:00:00+00:00,PSR,Slow Reserve,upward,0.5,1797,5.49,4.970546386855328,5.1,5.1
2026-05-01,2026-05-01 16:30:00+00:00,NBR,Balancing Reserve,downward,0.5,4,0.0,0.05581493041790073,0.0,0.0
2026-05-01,2026-05-01 16:30:00+00:00,NQR,Quick Reserve,downward,0.5,300,1.35,6.9676811896030575,5.0,5.0
2026-05-01,2026-05-01 16:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.4841913510631416,0.0,0.0
2026-05-01,2026-05-01 16:30:00+00:00,PBR,Balancing Reserve,upward,0.5,600,6.51,4.927049852743468,2.4,2.4
2026-05-01,2026-05-01 16:30:00+00:00,PQR,Quick Reserve,upward,0.5,500,3.5,2.610660288696421,2.97,2.97
2026-05-01,2026-05-01 16:30:00+00:00,PSR,Slow Reserve,upward,0.5,1797,5.49,4.9404191764145216,5.1,5.1
2026-05-01,2026-05-01 17:00:00+00:00,NBR,Balancing Reserve,downward,0.5,2,0.0,0.08334199897293838,0.0,0.0
2026-05-01,2026-05-01 17:00:00+00:00,NQR,Quick Reserve,downward,0.5,300,4.3,5.885772391798601,5.0,5.0
2026-05-01,2026-05-01 17:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.4628470897327868,0.0,0.0
2026-05-01,2026-05-01 17:00:00+00:00,PBR,Balancing Reserve,upward,0.5,600,6.51,8.858674079321169,8.65,8.65
2026-05-01,2026-05-01 17:00:00+00:00,PQR,Quick Reserve,upward,0.5,500,3.8,5.982558755743883,11.09,11.09
2026-05-01,2026-05-01 17:00:00+00:00,PSR,Slow Reserve,upward,0.5,1797,5.49,4.912084477795988,5.1,5.1
2026-05-01,2026-05-01 17:30:00+00:00,NBR,Balancing Reserve,downward,0.5,2,0.0,0.08500261837249096,0.0,0.0
2026-05-01,2026-05-01 17:30:00+00:00,NQR,Quick Reserve,downward,0.5,300,1.0,3.7436149713519398,8.0,8.0
2026-05-01,2026-05-01 17:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.4408053153697921,0.0,0.0
2026-05-01,2026-05-01 17:30:00+00:00,PBR,Balancing Reserve,upward,0.5,600,10.42,14.553034052740239,25.11,25.11
2026-05-01,2026-05-01 17:30:00+00:00,PQR,Quick Reserve,upward,0.5,490,11.13,7.701882900517796,5.74,5.74
2026-05-01,2026-05-01 17:30:00+00:00,PSR,Slow Reserve,upward,0.5,1797,5.49,4.886027105548954,5.1,5.1
2026-05-01,2026-05-01 18:00:00+00:00,DCH,Dynamic Containment,downward,4.0,1017,1.0,0.698096751107322,0.11,0.11
2026-05-01,2026-05-01 18:00:00+00:00,DCL,Dynamic Containment,upward,4.0,1028,9.7,3.9248412512334223,5.25,5.25
2026-05-01,2026-05-01 18:00:00+00:00,DMH,Dynamic Moderation,downward,4.0,590,-3.22,-1.6783870432226524,-1.35,-1.35
2026-05-01,2026-05-01 18:00:00+00:00,DML,Dynamic Moderation,upward,4.0,530,7.48,7.483223054076251,8.57,8.57
2026-05-01,2026-05-01 18:00:00+00:00,DRH,Dynamic Regulation,downward,4.0,500,-10.2,-9.800112412541752,-10.12,-10.12
2026-05-01,2026-05-01 18:00:00+00:00,DRL,Dynamic Regulation,upward,4.0,480,21.84,20.55259237952249,22.8,22.8
2026-05-01,2026-05-01 18:00:00+00:00,NBR,Balancing Reserve,downward,0.5,2,0.0,0.060842351160162185,0.0,0.0
2026-05-01,2026-05-01 18:00:00+00:00,NQR,Quick Reserve,downward,0.5,300,0.29,1.7922505180551114,3.83,3.83
2026-05-01,2026-05-01 18:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.4184431688446429,0.0,0.0
2026-05-01,2026-05-01 18:00:00+00:00,PBR,Balancing Reserve,upward,0.5,400,3.55,4.4114590087106444,2.5,2.5
2026-05-01,2026-05-01 18:00:00+00:00,PQR,Quick Reserve,upward,0.5,498,11.54,9.277676441430694,16.31,16.31
2026-05-01,2026-05-01 18:00:00+00:00,PSR,Slow Reserve,upward,0.5,1797,5.49,4.862692908537034,5.1,5.1
2026-05-01,2026-05-01 18:30:00+00:00,NBR,Balancing Reserve,downward,0.5,2,0.0,0.05814148014392833,0.0,0.0
2026-05-01,2026-05-01 18:30:00+00:00,NQR,Quick Reserve,downward,0.5,300,1.0,1.5142072666807758,1.19,1.19
2026-05-01,2026-05-01 18:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.3961432726843426,0.0,0.0
2026-05-01,2026-05-01 18:30:00+00:00,PBR,Balancing Reserve,upward,0.5,400,3.55,3.698769315697888,2.5,2.5
2026-05-01,2026-05-01 18:30:00+00:00,PQR,Quick Reserve,upward,0.5,468,11.9,9.450143388142527,11.9,11.9
2026-05-01,2026-05-01 18:30:00+00:00,PSR,Slow Reserve,upward,0.5,1797,5.49,4.8424811413405635,5.1,5.1
2026-05-01,2026-05-01 19:00:00+00:00,NBR,Balancing Reserve,downward,0.5,2,0.0,0.05116747074093198,0.0,0.0
2026-05-01,2026-05-01 19:00:00+00:00,NQR,Quick Reserve,downward,0.5,300,1.0,1.2483212951026716,1.19,1.19
2026-05-01,2026-05-01 19:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.3742871842948932,0.0,0.0
2026-05-01,2026-05-01 19:00:00+00:00,PBR,Balancing Reserve,upward,0.5,400,3.04,7.849987628005416,17.88,17.88
2026-05-01,2026-05-01 19:00:00+00:00,PQR,Quick Reserve,upward,0.5,485,11.09,6.866114159846654,5.62,5.62
2026-05-01,2026-05-01 19:00:00+00:00,PSR,Slow Reserve,upward,0.5,1797,5.49,4.825737632900035,5.1,5.1
2026-05-01,2026-05-01 19:30:00+00:00,NBR,Balancing Reserve,downward,0.5,2,0.0,0.05293615964844615,0.0,0.0
2026-05-01,2026-05-01 19:30:00+00:00,NQR,Quick Reserve,downward,0.5,300,0.0,0.9983457003824437,1.19,1.19
2026-05-01,2026-05-01 19:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.35324886740829087,0.0,0.0
2026-05-01,2026-05-01 19:30:00+00:00,PBR,Balancing Reserve,upward,0.5,400,3.04,3.548024198380131,0.5,0.5
2026-05-01,2026-05-01 19:30:00+00:00,PQR,Quick Reserve,upward,0.5,481,12.04,9.15910765101485,10.57,10.57
2026-05-01,2026-05-01 19:30:00+00:00,PSR,Slow Reserve,upward,0.5,1797,5.49,4.812748869287042,5.1,5.1
2026-05-01,2026-05-01 20:00:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.050520774646063006,0.0,0.0
2026-05-01,2026-05-01 20:00:00+00:00,NQR,Quick Reserve,downward,0.5,300,1.0,1.2124886707053844,1.93,1.93
2026-05-01,2026-05-01 20:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.33338829345938853,0.0,0.0
2026-05-01,2026-05-01 20:00:00+00:00,PBR,Balancing Reserve,upward,0.5,400,2.74,3.3194753505751597,3.65,3.65
2026-05-01,2026-05-01 20:00:00+00:00,PQR,Quick Reserve,upward,0.5,500,10.08,7.998498452387636,8.82,8.82
2026-05-01,2026-05-01 20:00:00+00:00,PSR,Slow Reserve,upward,0.5,1797,4.91,4.860701808055915,4.92,4.92
2026-05-01,2026-05-01 20:30:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.052609634084023076,0.0,0.0
2026-05-01,2026-05-01 20:30:00+00:00,NQR,Quick Reserve,downward,0.5,300,0.5,1.1207385098325946,1.93,1.93
2026-05-01,2026-05-01 20:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.31504528237484347,0.0,0.0
2026-05-01,2026-05-01 20:30:00+00:00,PBR,Balancing Reserve,upward,0.5,400,2.74,3.444705909072242,3.65,3.65
2026-05-01,2026-05-01 20:30:00+00:00,PQR,Quick Reserve,upward,0.5,500,9.99,8.258528828490483,8.74,8.74
2026-05-01,2026-05-01 20:30:00+00:00,PSR,Slow Reserve,upward,0.5,1797,4.91,4.855821210801682,4.92,4.92
2026-05-01,2026-05-01 21:00:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.050593982756963855,0.0,0.0
2026-05-01,2026-05-01 21:00:00+00:00,NQR,Quick Reserve,downward,0.5,300,0.5,1.2091911984617096,1.93,1.93
2026-05-01,2026-05-01 21:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.2985336881599556,0.0,0.0
2026-05-01,2026-05-01 21:00:00+00:00,PBR,Balancing Reserve,upward,0.5,400,2.74,3.3910710037503793,3.65,3.65
2026-05-01,2026-05-01 21:00:00+00:00,PQR,Quick Reserve,upward,0.5,500,9.85,7.121069400807312,6.51,6.51
2026-05-01,2026-05-01 21:00:00+00:00,PSR,Slow Reserve,upward,0.5,1797,4.91,4.855155302104261,4.92,4.92
2026-05-01,2026-05-01 21:30:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.05315529946111392,0.0,0.0
2026-05-01,2026-05-01 21:30:00+00:00,NQR,Quick Reserve,downward,0.5,300,1.0,2.465973603173064,1.93,1.93
2026-05-01,2026-05-01 21:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.28413602876962046,0.0,0.0
2026-05-01,2026-05-01 21:30:00+00:00,PBR,Balancing Reserve,upward,0.5,400,2.74,3.005955651773825,3.65,3.65
2026-05-01,2026-05-01 21:30:00+00:00,PQR,Quick Reserve,upward,0.5,500,9.9,7.883351367725438,6.51,6.51
2026-05-01,2026-05-01 21:30:00+00:00,PSR,Slow Reserve,upward,0.5,1797,4.91,4.858715475846091,4.92,4.92
2026-05-01,2026-05-01 22:00:00+00:00,DCH,Dynamic Containment,downward,4.0,1120,0.23,2.10599876372808,10.44,10.44
2026-05-01,2026-05-01 22:00:00+00:00,DCL,Dynamic Containment,upward,4.0,939,0.88,1.7113204993732392,1.61,1.61
2026-05-01,2026-05-01 22:00:00+00:00,DMH,Dynamic Moderation,downward,4.0,590,-2.86,-0.9415660128112866,-0.02,-0.02
2026-05-01,2026-05-01 22:00:00+00:00,DML,Dynamic Moderation,upward,4.0,530,4.78,4.957165013584033,5.06,5.06
2026-05-01,2026-05-01 22:00:00+00:00,DRH,Dynamic Regulation,downward,4.0,500,-13.14,-8.908130911282367,-8.94,-8.94
2026-05-01,2026-05-01 22:00:00+00:00,DRL,Dynamic Regulation,upward,4.0,480,16.76,13.972733394208154,14.0,14.0
2026-05-01,2026-05-01 22:00:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.060323735559474914,0.0,0.0
2026-05-01,2026-05-01 22:00:00+00:00,NQR,Quick Reserve,downward,0.5,300,1.0,1.3668419945739698,0.01,0.01
2026-05-01,2026-05-01 22:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.2720986521477921,0.0,0.0
2026-05-01,2026-05-01 22:00:00+00:00,PBR,Balancing Reserve,upward,0.5,228,0.0,0.13861448108246188,0.98,0.98
2026-05-01,2026-05-01 22:00:00+00:00,PQR,Quick Reserve,upward,0.5,491,8.76,6.22119798038316,5.27,5.27
2026-05-01,2026-05-01 22:00:00+00:00,PSR,Slow Reserve,upward,0.5,1786,12.4,4.12446837932726,2.27,2.27
2026-05-01,2026-05-01 22:30:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.05483060864046228,0.0,0.0
2026-05-01,2026-05-01 22:30:00+00:00,NQR,Quick Reserve,downward,0.5,300,0.0,2.043583712778772,15.99,15.99
2026-05-01,2026-05-01 22:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.26262752114586124,0.0,0.0
2026-05-01,2026-05-01 22:30:00+00:00,PBR,Balancing Reserve,upward,0.5,228,0.0,0.1629392001392318,0.98,0.98
2026-05-01,2026-05-01 22:30:00+00:00,PQR,Quick Reserve,upward,0.5,300,0.45,1.6837458207389604,2.59,2.59
2026-05-01,2026-05-01 22:30:00+00:00,PSR,Slow Reserve,upward,0.5,1806,0.23,2.9460934888068735,1.79,1.79
2026-05-02,2026-05-01 23:00:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.05964097451378627,0.0,0.0
2026-05-02,2026-05-01 23:00:00+00:00,NQR,Quick Reserve,downward,0.5,300,0.0,1.2515914097830876,4.66,4.66
2026-05-02,2026-05-01 23:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.2602049934265329,0.0,0.0
2026-05-02,2026-05-01 23:00:00+00:00,PBR,Balancing Reserve,upward,0.5,228,0.0,0.0,0.98,0.98
2026-05-02,2026-05-01 23:00:00+00:00,PQR,Quick Reserve,upward,0.5,300,0.45,0.5407328476424212,0.0,0.0
2026-05-02,2026-05-01 23:00:00+00:00,PSR,Slow Reserve,upward,0.5,1806,0.23,2.8060641188679765,1.79,1.79
2026-05-02,2026-05-01 23:30:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.050813818112831366,0.0,0.0
2026-05-02,2026-05-01 23:30:00+00:00,NQR,Quick Reserve,downward,0.5,303,0.0,0.7571317698438216,2.59,2.59
2026-05-02,2026-05-01 23:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.2564237288882125,0.0,0.0
2026-05-02,2026-05-01 23:30:00+00:00,PBR,Balancing Reserve,upward,0.5,228,0.0,0.0,0.98,0.98
2026-05-02,2026-05-01 23:30:00+00:00,PQR,Quick Reserve,upward,0.5,302,0.02,0.3699050746164839,0.0,0.0
2026-05-02,2026-05-01 23:30:00+00:00,PSR,Slow Reserve,upward,0.5,1806,0.23,2.820945510580749,1.79,1.79
2026-05-02,2026-05-02 00:00:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.05906541276493802,0.0,0.0
2026-05-02,2026-05-02 00:00:00+00:00,NQR,Quick Reserve,downward,0.5,300,1.0,2.2551317180951274,2.59,2.59
2026-05-02,2026-05-02 00:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.25547503438111646,0.0,0.0
2026-05-02,2026-05-02 00:00:00+00:00,PBR,Balancing Reserve,upward,0.5,228,0.0,0.0,0.98,0.98
2026-05-02,2026-05-02 00:00:00+00:00,PQR,Quick Reserve,upward,0.5,301,0.02,0.2115245571158757,0.0,0.0
2026-05-02,2026-05-02 00:00:00+00:00,PSR,Slow Reserve,upward,0.5,1800,1.0,2.3799692086487845,10.49,10.49
2026-05-02,2026-05-02 00:30:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.05930625687117307,0.0,0.0
2026-05-02,2026-05-02 00:30:00+00:00,NQR,Quick Reserve,downward,0.5,300,1.0,2.910673701401233,2.59,2.59
2026-05-02,2026-05-02 00:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.25737514233128905,0.0,0.0
2026-05-02,2026-05-02 00:30:00+00:00,PBR,Balancing Reserve,upward,0.5,228,0.0,0.0,0.98,0.98
2026-05-02,2026-05-02 00:30:00+00:00,PQR,Quick Reserve,upward,0.5,302,0.01,0.38609360827698513,0.0,0.0
2026-05-02,2026-05-02 00:30:00+00:00,PSR,Slow Reserve,upward,0.5,1800,1.0,4.2876466590150635,0.77,0.77
2026-05-02,2026-05-02 01:00:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.055714133119881354,0.0,0.0
2026-05-02,2026-05-02 01:00:00+00:00,NQR,Quick Reserve,downward,0.5,300,1.37,2.4934146250148426,2.59,2.59
2026-05-02,2026-05-02 01:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.2620915413648933,0.0,0.0
2026-05-02,2026-05-02 01:00:00+00:00,PBR,Balancing Reserve,upward,0.5,228,0.0,0.0,0.98,0.98
2026-05-02,2026-05-02 01:00:00+00:00,PQR,Quick Reserve,upward,0.5,300,3.97,0.07936387181980442,0.0,0.0
2026-05-02,2026-05-02 01:00:00+00:00,PSR,Slow Reserve,upward,0.5,1800,1.0,4.26928051775556,0.77,0.77
2026-05-02,2026-05-02 01:30:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.05664275740992589,0.0,0.0
2026-05-02,2026-05-02 01:30:00+00:00,NQR,Quick Reserve,downward,0.5,300,1.37,3.054172115996235,2.59,2.59
2026-05-02,2026-05-02 01:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.2695435325868315,0.0,0.0
2026-05-02,2026-05-02 01:30:00+00:00,PBR,Balancing Reserve,upward,0.5,228,0.0,0.0,0.98,0.98
2026-05-02,2026-05-02 01:30:00+00:00,PQR,Quick Reserve,upward,0.5,302,0.01,0.2338228992432948,0.0,0.0
2026-05-02,2026-05-02 01:30:00+00:00,PSR,Slow Reserve,upward,0.5,1800,1.0,4.324294720870198,0.77,0.77
2026-05-02,2026-05-02 02:00:00+00:00,DCH,Dynamic Containment,downward,4.0,1205,0.65,1.2953480480552133,0.66,0.66
2026-05-02,2026-05-02 02:00:00+00:00,DCL,Dynamic Containment,upward,4.0,1109,0.97,1.5626667650361452,0.99,0.99
2026-05-02,2026-05-02 02:00:00+00:00,DMH,Dynamic Moderation,downward,4.0,518,-2.01,-0.22519369451716004,-1.03,-1.03
2026-05-02,2026-05-02 02:00:00+00:00,DML,Dynamic Moderation,upward,4.0,500,4.29,4.70631728472504,4.67,4.67
2026-05-02,2026-05-02 02:00:00+00:00,DRH,Dynamic Regulation,downward,4.0,500,-9.95,-8.055453316639184,-8.72,-8.72
2026-05-02,2026-05-02 02:00:00+00:00,DRL,Dynamic Regulation,upward,4.0,480,16.65,14.38552689494683,16.3,16.3
2026-05-02,2026-05-02 02:00:00+00:00,NBR,Balancing Reserve,downward,0.5,4,0.0,0.06321473899835961,0.0,0.0
2026-05-02,2026-05-02 02:00:00+00:00,NQR,Quick Reserve,downward,0.5,300,1.0,3.282980825738298,1.95,1.95
2026-05-02,2026-05-02 02:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.2796036103612139,0.0,0.0
2026-05-02,2026-05-02 02:00:00+00:00,PBR,Balancing Reserve,upward,0.5,387,3.81,2.084437496500203,1.9,1.9
2026-05-02,2026-05-02 02:00:00+00:00,PQR,Quick Reserve,upward,0.5,300,0.45,0.21866075750533087,0.25,0.25
2026-05-02,2026-05-02 02:00:00+00:00,PSR,Slow Reserve,upward,0.5,1800,1.14,3.7904205299926375,3.64,3.64
2026-05-02,2026-05-02 02:30:00+00:00,NBR,Balancing Reserve,downward,0.5,2,0.0,0.09936158631980724,0.0,0.0
2026-05-02,2026-05-02 02:30:00+00:00,NQR,Quick Reserve,downward,0.5,302,1.52,3.5441665596383234,1.0,1.0
2026-05-02,2026-05-02 02:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.2920996439681403,0.0,0.0
2026-05-02,2026-05-02 02:30:00+00:00,PBR,Balancing Reserve,upward,0.5,400,1.37,1.365462950785287,2.02,2.02
2026-05-02,2026-05-02 02:30:00+00:00,PQR,Quick Reserve,upward,0.5,300,1.0,0.2063734423646043,0.25,0.25
2026-05-02,2026-05-02 02:30:00+00:00,PSR,Slow Reserve,upward,0.5,1800,1.99,2.745255175911734,3.64,3.64
2026-05-02,2026-05-02 03:00:00+00:00,NBR,Balancing Reserve,downward,0.5,0,0.0,0.048729833087621445,0.0,0.0
2026-05-02,2026-05-02 03:00:00+00:00,NQR,Quick Reserve,downward,0.5,300,1.0,5.184478626035616,19.32,19.32
2026-05-02,2026-05-02 03:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.30681782280804126,0.0,0.0
2026-05-02,2026-05-02 03:00:00+00:00,PBR,Balancing Reserve,upward,0.5,400,1.47,1.3513100189266651,2.07,2.07
2026-05-02,2026-05-02 03:00:00+00:00,PQR,Quick Reserve,upward,0.5,300,0.07,0.07054320831684602,0.25,0.25
2026-05-02,2026-05-02 03:00:00+00:00,PSR,Slow Reserve,upward,0.5,1800,0.56,2.3404025086069304,1.75,1.75
2026-05-02,2026-05-02 03:30:00+00:00,NBR,Balancing Reserve,downward,0.5,2,0.0,0.034073992353413296,0.0,0.0
2026-05-02,2026-05-02 03:30:00+00:00,NQR,Quick Reserve,downward,0.5,300,1.0,4.73115929003034,6.28,6.28
2026-05-02,2026-05-02 03:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.3235063147603158,0.0,0.0
2026-05-02,2026-05-02 03:30:00+00:00,PBR,Balancing Reserve,upward,0.5,400,1.37,1.314482899756549,2.04,2.04
2026-05-02,2026-05-02 03:30:00+00:00,PQR,Quick Reserve,upward,0.5,300,1.0,0.0,0.01,0.01
2026-05-02,2026-05-02 03:30:00+00:00,PSR,Slow Reserve,upward,0.5,1800,0.56,2.3693129552070613,1.75,1.75
2026-05-02,2026-05-02 04:00:00+00:00,NBR,Balancing Reserve,downward,0.5,2,0.0,0.11390526586438886,0.0,0.0
2026-05-02,2026-05-02 04:00:00+00:00,NQR,Quick Reserve,downward,0.5,300,1.38,2.998953195687856,1.0,1.0
2026-05-02,2026-05-02 04:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.34187957510073663,0.0,0.0
2026-05-02,2026-05-02 04:00:00+00:00,PBR,Balancing Reserve,upward,0.5,400,1.38,1.2135338032223426,2.01,2.01
2026-05-02,2026-05-02 04:00:00+00:00,PQR,Quick Reserve,upward,0.5,300,1.12,0.08433674720077977,0.25,0.25
2026-05-02,2026-05-02 04:00:00+00:00,PSR,Slow Reserve,upward,0.5,1795,14.49,2.852228770785955,1.75,1.75
2026-05-02,2026-05-02 04:30:00+00:00,NBR,Balancing Reserve,downward,0.5,2,0.0,0.08594268150356922,0.0,0.0
2026-05-02,2026-05-02 04:30:00+00:00,NQR,Quick Reserve,downward,0.5,300,1.0,3.558360202071694,1.0,1.0
2026-05-02,2026-05-02 04:30:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.36162323225084875,0.0,0.0
2026-05-02,2026-05-02 04:30:00+00:00,PBR,Balancing Reserve,upward,0.5,400,1.64,1.647748752096803,2.36,2.36
2026-05-02,2026-05-02 04:30:00+00:00,PQR,Quick Reserve,upward,0.5,500,1.85,2.838630944149749,1.0,1.0
2026-05-02,2026-05-02 04:30:00+00:00,PSR,Slow Reserve,upward,0.5,1800,2.5,4.477777985781031,2.5,2.5
2026-05-02,2026-05-02 05:00:00+00:00,NBR,Balancing Reserve,downward,0.5,2,0.0,0.05810741688368536,0.0,0.0
2026-05-02,2026-05-02 05:00:00+00:00,NQR,Quick Reserve,downward,0.5,300,1.0,1.7644383920244255,7.36,7.36
2026-05-02,2026-05-02 05:00:00+00:00,NSR,Slow Reserve,downward,0.5,0,0.0,0.3823994667628381,0.0,0.0
2026-05-02,2026-05-02 05:00:00+00:00,PBR,Balancing Reserve,upward,0.5,400,2.03,1.8500667540434108,1.41,1.41
2026-05-02,2026-05-02 05:00:00+00:00,PQR,Quick Reserve,upward,0.5,500,2.41,2.4619584870982134,1.3,1.3
2026-05-02,2026-05-02 05:00:00+00:00,PSR,Slow Reserve,upward,0.5,1798,5.36,4.820341354221017,5.5,5.5
2026-05-02,2026-05-02 05:30:00+00:00,NBR,Balancing Reserve,downward,0.5,2,0.0,0.09117903328973383,0.0,0.0
