settlement_date,settlement_period,wind_share,actual_mw,old_lower_mw,old_upper_mw,new_lower_mw,new_upper_mw
2026-04-02,30,0.0,53.68257931212603,36.29091988487315,49.939760378280525,38.72497505621937,51.736381547759116
2026-04-02,31,0.0,50.03658904050622,32.638362154198404,46.28720264760578,34.91101850852325,47.51222669532082
2026-04-02,32,0.0,43.79492918944513,27.375785516025232,41.253112266711526,30.55313307584464,41.51371526573196
2026-04-02,33,0.0,36.07679393913305,24.441313847733255,38.09015434114063,27.40473814936484,37.83890752523682
2026-04-02,34,0.0,29.353019671990012,17.669778894784283,31.00794910346024,21.18697276014372,30.411010205624788
2026-04-02,35,0.0,21.29482157462012,11.334029352635138,23.648579281330193,13.66254427235164,20.79729548698957
2026-04-02,36,0.0,14.622702423485858,9.529355642158311,20.595896708965302,10.54823661601263,16.98392998787822
2026-04-02,37,0.0,8.52739873444965,4.80051432232115,11.766087084720182,5.0570979637507705,9.31767574683305
2026-04-02,38,0.0,3.34897335456932,2.4222968783001506,6.706807514842899,2.88551080408355,5.14439566610523
2026-04-02,39,0.0,0.55959709009513,0.26707023428861004,1.16191177789612,0.05035277347507,0.93597072588861
2026-04-02,40,0.0,0.0,0.02607586793601001,0.33248957369299004,0.0,0.36898577145988
2026-04-02,41,0.0,0.0,0.0,0.005365692777558557,0.0,0.0140874946825
2026-04-02,42,0.0,0.0,0.0,0.0,0.0,0.0010212264868806387
2026-04-02,43,0.0,0.0,0.0,0.0,0.0,0.0010212264868806387
2026-04-02,44,0.0,0.0,0.0,0.0,0.0,0.0010212264868806387
2026-04-02,45,0.0,0.0,0.0,0.00608564550929416,0.0,0.01210895643172
2026-04-02,46,0.0,0.0,0.0,0.0031159419449977577,0.0,0.004137168431878397
2026-04-02,47,0.0,0.0,0.0,0.0031159419449977577,0.0,0.004137168431878397
2026-04-02,48,0.0,0.0,0.0,0.005395286279961559,0.0,0.01353987390477
2026-04-03,1,0.0,0.0,0.0,0.005112576036472412,0.0,0.07179042912816
2026-04-03,2,0.0,0.0,0.0,0.003244084655299999,0.0,0.07162476352977
2026-04-03,3,0.0,0.0,0.0,0.0017189624486499975,0.0,0.07181351142945
2026-04-03,4,0.0,0.0,0.0,0.00985927181318,0.0,0.11557858639282
2026-04-03,5,0.0,0.0,0.0,0.013332156231630001,0.0,0.09884830597543001
2026-04-03,6,0.0,0.0,0.0,0.014471143367699998,0.0009481147432693318,0.09671835782694
2026-04-03,7,0.0,0.0,0.0,0.014471143367699998,0.0,0.06383217657826
2026-04-03,8,0.0,0.0,0.0,0.014471143367699998,0.0,0.0959971434731
2026-04-03,9,0.0,0.0,0.0,0.014471143367699998,0.0,0.05378244812868
2026-04-03,10,0.0,0.0,0.0,0.014471143367699998,0.0,0.06458638495854
2026-04-03,11,0.0,0.0,0.0,0.014471143367699998,0.0,0.06458638495854
2026-04-03,12,0.0,0.0,0.0,0.014471143367699998,0.0,0.05378244812868
2026-04-03,13,0.0,0.0,0.0,0.014471143367699998,0.0,0.16458502554177998
2026-04-03,14,0.0,0.008609186001463561,0.0,0.014471143367699998,0.0,0.06458638495854
2026-04-03,15,0.0,0.48641900908269,0.0,0.10558111243881999,0.004590081770275206,0.59588366864327
2026-04-03,16,0.0,2.07911841935345,0.17533928527243992,0.92061674856802,0.11980721692274,1.53137080803175
2026-04-03,17,0.0,3.7880418406439604,1.10994931212751,3.4422806203069296,1.712341105183,3.4842223208692404
2026-04-03,18,0.0,5.63040764495716,3.3851315019971393,8.68627559993007,4.64620467470752,7.81675321036036
2026-04-03,19,0.0,7.9376694933494,5.114557263177,12.312559918896719,6.906003316063369,12.93072556103039
2026-04-03,20,0.0,11.643924066979459,8.84625820648078,18.63323297216204,10.7854435040991,18.826136618552862
2026-04-03,21,0.0,14.78197236451293,11.731412899930861,24.245695838959218,16.73833230730239,25.192304483085508
2026-04-03,22,0.0,16.31871206577418,17.14249999710296,30.3394792589339,22.62514666457631,31.356225902888568
2026-04-03,23,0.0,19.23292152726959,25.07239334381765,38.83506688540051,30.08959947103762,39.68101618332015
2026-04-03,24,0.0,18.59153717016056,25.75283856357789,39.61815545925958,30.81354805149934,41.651148602145796
2026-04-03,25,0.0,20.02496663940424,26.02247209514832,39.88778899083001,30.904859617215703,41.92078213371623
2026-04-03,26,0.0,20.14549524342473,27.620395135538338,41.51479295786372,32.545801931466514,43.518705174106245
2026-04-03,27,0.0,21.21733890060694,28.991048645632027,42.88544646795741,33.70939965351566,44.87810000670333
2026-04-03,28,0.0,21.04085058757694,28.20272816900135,42.109719017838074,33.1789089395252,44.29246805421015
2026-04-03,29,0.0,21.72528087469329,27.6624253508017,41.55682317312708,32.6070683335044,43.47310110289557
2026-04-03,30,0.0,19.8700012913779,22.63440726945744,35.98544449632579,27.4965241245697,37.39605068739847
2026-04-03,31,0.0,22.72394645086307,19.20166029862361,32.43993560193032,24.584547904827687,33.576642510159175
2026-04-03,32,0.0,20.4123800094701,16.23900904844368,29.256373654059708,21.40167865953351,29.85719683867501
2026-04-03,33,0.0,17.554130256984198,11.334492778748267,23.65727423719649,15.53702551770287,22.04452416468941
2026-04-03,34,0.0,16.54255090181223,9.525007483321948,20.59154855012894,12.026354352508491,18.23298994098028
2026-04-03,35,0.0,13.54655417330291,7.510641253911629,16.604485032497422,9.02409859188637,14.49872470832472
2026-04-03,36,0.0,10.67969523481554,4.599885707640379,11.182005980680149,5.49547674145384,8.53799841016616
2026-04-03,37,0.0,7.02079118419353,2.14503163610186,5.9606627229184905,2.6692878150646,4.60458700332713
2026-04-03,38,0.0,3.3188412035641996,0.9189866966101298,2.8829202589197003,0.8208380307104199,1.8624299051386999
2026-04-03,39,0.0,0.78774051913391,0.2671281953792801,1.1789325629257301,0.0,0.7419348228722801
2026-04-03,40,0.0,0.012913779002190002,0.0,0.0,0.0,0.032137663118700005
2026-04-03,41,0.0,0.0,0.0,0.0,0.0,0.0010212264868806387
2026-04-03,42,0.0,0.0,0.0,0.0,0.0,0.0010212264868806387
2026-04-03,43,0.0,0.0,0.0,0.0,0.0,0.0010212264868806387
2026-04-03,44,0.0,0.0,0.0,0.0,0.0,0.0010212264868806387
2026-04-03,45,0.0,0.0,0.0,0.0,0.0,0.0010212264868806387
2026-04-03,46,0.0,0.0,0.0,0.0,0.0,0.0010212264868806387
2026-04-03,47,0.0,0.0,0.0,0.0,0.0,0.0010212264868806387
2026-04-03,48,0.0,0.0,0.0,0.0,0.0,0.0010212264868806387
2026-04-04,1,0.0,0.0,0.0,0.0,0.0,0.0010212264868806387
2026-04-04,2,0.0,0.0,0.0,0.0,0.0,0.0010212264868806387
2026-04-04,3,0.0,0.0,0.0,0.0010961227417283226,0.0,0.002117349228608961
2026-04-04,4,0.0,0.0,0.0,0.005948085890849742,0.0,0.014742296414950002
2026-04-04,5,0.0,0.0,0.0,0.004257683758629998,0.0,0.01667381947929
2026-04-04,6,0.0,0.0,0.0,0.0029328002710800024,0.0,0.02064977815909
2026-04-04,7,0.0,0.0,0.0,0.003536700387480002,0.0,0.01920685972155
2026-04-04,8,0.0,0.0,0.0,0.005240401515035091,0.0,0.01719402774681
2026-04-04,9,0.0,0.0,0.0,0.005240401515035091,0.0,0.0173619745965
2026-04-04,10,0.0,0.0,0.0,0.003858347190550001,0.0,0.01683245863834
2026-04-04,11,0.0,0.0,0.0,0.002958417462650001,0.0,0.02026711590588
2026-04-04,12,0.0,0.0,0.0,0.005841960410180034,0.0,0.01070960203845
2026-04-04,13,0.0,0.0,0.0,0.003536700387480002,0.0,0.018185633234670002
2026-04-04,14,0.0,0.14635616202488,0.025370460934929995,0.19163420627837,0.03788937686255,0.96248413850265
2026-04-04,15,0.0,1.9930265593388101,0.61278304049636,2.31223506626235,1.0187275723245202,3.28345704450849
2026-04-04,16,0.0,4.2400241057208,3.612724962188199,9.466886679731951,4.8144630839575795,8.79882915186264
2026-04-04,17,0.0,6.62476862812621,6.60730421114038,15.047264457944602,7.95591878586463,14.00954128406548
2026-04-04,18,0.0,9.40553570659894,8.901928751217419,18.69267966462877,10.73747243248606,18.08042472010501
2026-04-04,19,0.0,12.4617967371185,9.91392154716477,21.30066623784657,13.15361107881625,21.543669302811562
2026-04-04,20,0.0,16.02169514872368,12.379985265387289,25.19846688834751,17.51141685367973,26.378164557782107
2026-04-04,21,0.0,19.44384658430545,17.461290788056683,30.98276708969479,23.30789229635629,32.50247978593972
2026-04-04,22,0.0,21.72528087469329,19.20647779040571,33.10376857170468,24.80096321070511,35.33764386536431
2026-04-04,23,0.0,22.74977400886746,21.18911785896418,35.2098850521239,26.103413261022602,37.44067653749029
2026-04-04,24,0.0,23.84744522405406,22.05870194252131,36.05712802236491,26.823292230640998,38.244846876607554
2026-04-04,25,0.0,24.622271964185778,23.00770325477717,37.07077897843707,27.5720844879219,39.28396317203169
2026-04-04,26,0.0,24.07558865309285,22.29235215004084,36.37909525394962,26.887499162564637,38.56861206729536
2026-04-04,27,0.0,25.061340450260428,23.93852321782385,38.14519521699299,28.55943431398919,40.38427767037758
2026-04-04,28,0.0,26.61960311652533,26.4030245472054,41.11876181658259,31.39629835735041,42.72412106951319
2026-04-04,29,0.0,25.539150273341647,28.373811950933593,42.79499045904627,32.52641781215834,44.772343272228724
2026-04-04,30,0.0,24.7600189402092,24.32588486352239,38.630295128274646,29.27411144469981,40.151345541210596
2026-04-04,31,0.0,21.38952262063622,20.53861103800414,34.56277393017359,25.77592631478815,35.2903729234635
2026-04-04,32,0.0,17.235590374930048,18.508264333187757,32.31853400120145,24.01666577940722,33.0022547328303
2026-04-04,33,0.0,14.21807068141707,16.68023630312877,30.18380728469242,21.69161226635714,30.166859415781733
2026-04-04,34,0.0,11.092936162885799,12.73169962635735,25.840819248579947,17.50892760575904,24.772784215904668
2026-04-04,35,0.0,8.45422065343721,9.98858251491329,21.41657038817404,12.70763976143973,18.8430798105956
2026-04-04,36,0.0,5.81550514398863,7.65402966214325,16.76363305331168,8.93985342851681,14.469235573171952
2026-04-04,37,0.0,3.6029443416124995,3.926235169526521,9.99026132609664,4.6984049772583605,8.00969554827414
2026-04-04,38,0.0,1.8079290603073401,2.070257236702101,5.85016882114781,2.5519334385674703,4.52285757659063
2026-04-04,39,0.0,0.41324092807025004,0.3088755710541101,1.2741297396656601,0.03171147608609,0.84348497763064
2026-04-04,40,0.0,0.012913779002190002,0.0,0.01466712274123,0.0,0.07877576562219
2026-04-04,41,0.0,0.0,0.0,0.0,0.0,0.0010212264868806387
2026-04-04,42,0.0,0.0,0.0,0.0,0.0,0.0010212264868806387
2026-04-04,43,0.0,0.0,0.0,0.0,0.0,0.0010212264868806387
2026-04-04,44,0.0,0.0,0.0,0.0,0.0,0.0010212264868806387
2026-04-04,45,0.0,0.0,0.0,0.0,0.0,0.0010212264868806387
2026-04-04,46,0.0,0.0,0.0,0.0,0.0,0.0010212264868806387
2026-04-04,47,0.0,0.0,0.0,0.0,0.0,0.0010212264868806387
2026-04-04,48,0.0,0.0,0.0,0.0,0.0,0.0010212264868806387
2026-04-05,1,0.0,0.0,0.00010675355497369291,0.00010675355497369291,0.0,0.0011279800418543316
2026-04-05,2,0.0,0.0,0.0,0.005026675353288043,0.0,0.01585428035188
2026-04-05,3,0.0,0.0,0.0,0.003112119156869998,0.0,0.022431006797810002
2026-04-05,4,0.0,0.0,0.0,0.005963886542303953,0.0,0.009938050786257096
2026-04-05,5,0.0,0.0,0.0,0.0038625992601799995,0.0,0.01702098452089
2026-04-05,6,0.0,0.0,0.0,0.00523367343702505,0.0,0.013815917915879999
2026-04-05,7,0.0,0.0,0.0,0.0038026992115200004,0.0,0.01901728028034
2026-04-05,8,0.0,0.0,0.0,0.0027693502488600015,0.0,0.020200252035390002
2026-04-05,9,0.0,0.0,0.0,0.002439619856889997,0.0,0.031987416875300004
2026-04-05,10,0.0,0.0,0.0,0.003266282146790003,0.0,0.033430335312830003
2026-04-05,11,0.0,0.0,0.0,0.003266282146790003,0.0,0.03356535550044
2026-04-05,12,0.0,0.0,0.0,0.005949165642959995,0.0,0.009495060169851188
2026-04-05,13,0.0,0.0,0.0,0.0024667751859000025,0.0,0.02373217818165
2026-04-05,14,0.0,0.25397098704317,0.10533839859146006,0.7453729661595401,0.31791014027386,1.3063514813437
2026-04-05,15,0.0,2.63871550944858,1.19294196712291,3.6429546279318394,2.05363099966683,3.6332140092240497
2026-04-05,16,0.0,6.80125694115621,4.65362693362524,11.3755420022188,6.47528339969814,9.66840626186193
2026-04-05,17,0.0,11.65253325298093,8.652042431944649,18.16665710092483,11.1447947271526,16.89833375412043
2026-04-05,18,0.0,17.55843484998493,12.33207143057096,24.81371187951313,18.163719221246367,24.88137927984312
2026-04-05,19,0.0,23.14149197193405,17.798775911458044,31.403268828663084,24.46917269655911,31.8343689090141
2026-04-05,20,0.0,28.40600921182902,19.32168050338278,33.46381927994177,26.376940100713448,35.49719726664196
2026-04-05,21,0.0,33.123843140631045,26.860045319491853,41.31879062478953,33.57633394891265,42.16206665659744
2026-04-05,22,0.0,39.08570444664457,31.48114513422217,45.66183369485462,37.58410891798674,46.42207299768843
2026-04-05,23,0.0,44.03168180448538,39.20629750753607,53.38698606816852,44.84309542628518,54.147225371002335
2026-04-05,24,0.0,49.696526193448406,42.199180832159186,56.379869392791626,47.67977957117928,57.91050353271255
2026-04-05,25,0.0,52.81305152597822,45.21339367891517,59.39408223954761,50.66380513693339,60.924716379468535
2026-04-05,26,0.0,53.75575739313848,46.7915160563108,60.97220461694324,52.24192751432902,63.047831970636146
2026-04-05,27,0.0,54.48323361026215,46.96315955187049,61.14384811250293,52.509649726997296,63.20821678869925
2026-04-05,28,0.0,53.07993629202359,43.848465194952155,58.029153755584595,49.28691859942019,60.1047811092775
2026-04-05,29,0.0,50.26042787654428,42.54739116693702,56.72807972756946,48.128487468655365,58.49089188050552
2026-04-05,30,0.0,47.763763936119844,42.52392481828895,56.70461337892139,48.05369207769855,57.92932649450647
2026-04-05,31,0.0,44.78068098661271,39.353130569708014,53.533819130340454,44.855694414054,53.842332032455516
2026-04-05,32,0.0,40.67840385691533,32.70375560785499,46.884444168487434,38.30803147658738,46.28481893704474
2026-04-05,33,0.0,35.71520812707158,27.829365855151643,42.31045227376544,34.0096807337178,41.16207324634729
2026-04-05,34,0.0,30.386121992165638,19.08982096226821,33.20894253182403,25.98962499982427,32.44585659378297
2026-04-05,35,0.0,24.31664586113383,14.76469483646427,27.92947375536488,20.39670482385357,26.506629801654917
2026-04-05,36,0.0,19.02630106323447,10.874748394831608,23.01429964068651,15.2621074865674,20.46089715803543
2026-04-05,37,0.0,13.107485687228271,8.81470751325964,18.50769737849964,11.04112177829481,15.91305638272445
2026-04-05,38,0.0,7.365158624252071,3.48427510240142,9.354465446153352,4.87536784094166,6.61934270244722
2026-04-05,39,0.0,2.34169859239808,0.70099236633193,2.53673612887631,0.9760789189886,1.49272195994853
2026-04-05,40,0.0,0.09900563901683,0.0,0.10014082945417999,0.0,0.1373293926008
2026-04-05,41,0.0,0.0,0.0,0.0,0.0,0.001556846300121689
2026-04-05,42,0.0,0.0,0.0,0.0,0.0,0.0010212264868806387
2026-04-05,43,0.0,0.0,0.0,0.0,0.0,0.0010212264868806387
2026-04-05,44,0.0,0.0,0.0,0.0,0.0,0.0010212264868806387
2026-04-05,45,0.0,0.0,0.0,0.0,0.0,0.0010212264868806387
2026-04-05,46,0.0,0.0,0.0,0.0,0.0,0.0010212264868806387
2026-04-05,47,0.0,0.0,0.0,0.001709960997686721,0.0,0.0027311874845673597
2026-04-05,48,0.0,0.0,0.0,0.0,0.0,0.0010212264868806387
2026-04-06,1,0.0,0.0,0.0,0.0,0.0,0.0010212264868806387
2026-04-06,2,0.0,0.0,0.0,0.002785849937936291,0.0,0.00380707642481693
2026-04-06,3,0.0,0.0,0.0,0.00513552513438486,0.0,0.014489897145639998
2026-04-06,4,0.0,0.0,0.0,0.0019169325241799996,0.0,0.028776469841350003
2026-04-06,5,0.0,0.0,0.0,0.01216814562213,0.0,0.04480464194504
2026-04-06,6,0.0,0.0,0.0,0.0024776483769499997,0.0,0.0260255204893
2026-04-06,7,0.0,0.0,0.0,0.008398166391999999,0.004209005809618802,0.04014299993006
2026-04-06,8,0.0,0.0,0.0,0.0018504826584899998,0.0,0.02779822025051
2026-04-06,9,0.0,0.0,0.0,0.0019341154256800018,0.0,0.02885773355675
2026-04-06,10,0.0,0.0,0.0,0.0019341154256800018,0.0,0.02885773355675
2026-04-06,11,0.0,0.0,0.0,0.0023832646547900013,0.0,0.023648667650540002
2026-04-06,12,0.0,0.0,0.0,0.002007550210699995,0.0,0.029343329754899998
2026-04-06,13,0.0,0.0,0.0,0.007396421278829998,0.0,0.0390005889705
2026-04-06,14,0.0,0.29701691705049,0.20620241111359996,1.03400502375194,0.20132005652203,1.4799980629893499
2026-04-06,15,0.0,2.7291119624639397,1.17675275095289,3.84017315657083,1.73319363361887,3.52416597460871
2026-04-06,16,0.0,6.68933752313718,4.6477104275732195,11.369625496166782,5.51762976772595,9.20131649222119
2026-04-06,17,0.0,12.13895226206362,6.78617068830779,15.460268021825522,8.27958914092194,13.229093870082101
2026-04-06,18,0.0,18.483922345142258,11.20264879372453,23.54184084146311,14.85998505677943,20.79251927277904
2026-04-06,19,0.0,25.001076148250178,15.983575221023733,29.02592181120866,20.248676898274688,27.58637295515542
2026-04-06,20,0.0,33.20132581464423,19.292214947238058,33.43435372379705,24.65432879052721,32.38852501519311
2026-04-06,21,0.0,41.126081528991435,25.63882743607564,40.11789702091761,30.47032044388263,39.65424395373202
2026-04-06,22,0.0,47.56144806508545,31.54082147755895,45.55716668018704,35.169674974313466,45.40152165921526
2026-04-06,23,0.0,52.92927553699798,39.78383390584264,53.80017910847072,43.14450458055453,53.72399915799
2026-04-06,24,0.0,57.22956394472902,41.23287944474493,55.24922464737302,44.05981817757515,56.495005047950954
2026-04-06,25,0.0,60.483836253282256,45.87968735375677,59.89603255638486,47.8437267443784,59.79642435588842
2026-04-06,26,0.0,61.38780078343593,45.129115864422666,59.14546106705075,47.20199283205954,60.37120212661815
2026-04-06,27,0.0,61.921570315526665,42.649288460400435,56.66563366302852,44.6549480327117,57.8588963856607
2026-04-06,28,0.0,61.31031810942276,41.993720814373845,56.01006601700193,44.089248462485116,57.10255911910286
2026-04-06,29,0.0,59.678877362145414,36.97597233929906,50.99231754192714,39.10139487476903,52.08481064402808
2026-04-06,30,0.0,56.22659377555852,33.13400296845708,47.15034817108517,35.00933888627943,48.0277510767522
2026-04-06,31,0.0,52.00378804184065,30.37160782494817,44.38795302757626,32.264013881113215,44.59672190936048
2026-04-06,32,0.0,47.44091946106495,27.0977789381818,41.638045023135476,29.87974686292053,41.27134355628295
2026-04-06,33,0.0,40.86350135594679,21.301265437616028,35.24872672486297,24.38429732473723,34.66681948740871
2026-04-06,34,0.0,34.64336446988937,16.9578267258801,30.11165319834702,19.78381627847665,29.24951297753447
2026-04-06,35,0.0,27.786147819723638,13.28534226488306,26.466821500681842,16.993548705351312,24.35718124760992
2026-04-06,36,0.0,20.56304076449571,10.67042250697317,22.516953070493383,13.369223133759501,19.34428103670555
2026-04-06,37,0.0,13.84787568335413,7.113032328588001,15.836397917274212,8.40999668353537,13.333364050408111
2026-04-06,38,0.0,7.51581937927769,3.75806730453528,9.72177551230107,4.69154050207848,7.956694561214531
2026-04-06,39,0.0,2.4923593474237,0.7288794822162001,2.60471218754797,1.0071698281083599,2.25796043547805
2026-04-06,40,0.0,0.14205156902414,0.03829597262666003,0.22986830214724,0.0,0.5455645968403701
2026-04-06,41,0.0,0.0,0.0,0.0,0.0,0.001556846300121689
2026-04-06,42,0.0,0.0,0.0,0.0,0.0,0.0010212264868806387
2026-04-06,43,0.0,0.0,0.0,0.0,0.0,0.0010212264868806387
2026-04-06,44,0.0,0.0,0.0,0.0,0.0,0.0010212264868806387
2026-04-06,45,0.0,0.0,0.0,0.0,0.0,0.0010212264868806387
2026-04-06,46,0.0,0.0,0.0,0.0,0.0,0.0010212264868806387
2026-04-06,47,0.0,0.0,0.0,0.0,0.0,0.0010212264868806387
2026-04-06,48,0.0,0.0,0.0,0.0,0.0,0.0010212264868806387
2026-04-07,1,0.0,0.0,0.0,0.005340862844604999,0.0,0.006362089331485638
2026-04-07,2,0.0,0.0,0.0,0.005143604357721615,0.0,0.0174181858574
2026-04-07,3,0.0,0.0,0.0,0.0028918104362699996,0.0,0.02194369080545
2026-04-07,4,0.0,0.0,0.0,0.005341484211379997,0.0,0.03623025768039
2026-04-07,5,0.0,0.0,0.0,0.007481759530489997,0.0,0.03895090703455
2026-04-07,6,0.0,0.0,0.0,0.008363288361579999,0.0,0.040108121899640005
2026-04-07,7,0.0,0.0,0.0,0.008363288361579999,0.0,0.040108121899640005
2026-04-07,8,0.0,0.0,0.0,0.008363288361579999,0.0,0.040108121899640005
2026-04-07,9,0.0,0.0,0.0,0.008363288361579999,0.0,0.040108121899640005
2026-04-07,10,0.0,0.0,0.0,0.008363288361579999,0.0,0.040108121899640005
2026-04-07,11,0.0,0.0,0.0,0.008363288361579999,0.0,0.04024314208725
2026-04-07,12,0.0,0.0,0.0,0.008363288361579999,0.0,0.04024314208725
2026-04-07,13,0.0,0.0,0.0,0.004059151979159998,0.0,0.03452793558897
2026-04-07,14,0.0,0.49933278808487996,0.29120088158955004,1.21298564864273,0.37590181226110997,1.34914267973408
2026-04-07,15,0.0,4.3045930007317805,1.5682465962741896,4.66598059400657,2.16474913765285,3.88813745907868
2026-04-07,16,0.0,10.12009814472041,7.003066417617408,15.70367757186256,8.32366572759097,13.087544305818549
2026-04-07,17,0.0,16.925659678877363,11.065792474983182,23.287239739925862,14.61088862324009,21.12760228344525
2026-04-07,18,0.0,23.7312212130343,17.42802906049063,31.05619734345092,22.4248363610859,30.698728116634022
2026-04-07,19,0.0,30.528173561189792,22.6632569604064,37.11615644608088,28.0025296820796,36.76247088656247
2026-04-07,20,0.0,37.84598166243381,31.657350881372672,46.16590352832956,36.22620690576817,45.939408761577624
2026-04-07,21,0.0,44.57406052257759,38.93768273142455,53.44623537838144,43.50161013822327,53.53104954250794
2026-04-07,22,0.0,50.75545607162842,43.7378027274954,58.246355374452286,48.1787332504018,58.45772136807837
2026-04-07,23,0.0,55.89944470750291,49.24487851408599,63.753431161042876,53.586406096778674,64.57173785745461
2026-04-07,24,0.0,59.94576212819078,50.079057438646544,64.58761008560343,54.430434810865805,66.55938875536106
2026-04-07,25,0.0,62.45103525461667,50.55447600630401,65.06302865326089,54.76325385914386,67.10241747178951
2026-04-07,26,0.0,63.755326933838404,50.581649763857115,65.090202410814,55.015100487779634,67.20369791889212
2026-04-07,27,0.0,63.97916576987646,50.58026097563384,65.08881362259072,55.01371169955635,67.21356780816545
2026-04-07,28,0.0,62.649046532650345,50.41188977507232,64.9204424220292,54.71754715137721,67.04519660760393
2026-04-07,29,0.0,59.894107012182,50.10069988516448,64.60925253212136,54.38605000211958,66.23267330776177
2026-04-07,30,0.0,55.740174766475825,45.370171292101126,59.87872393905801,49.74454733127484,60.41847049577916
2026-04-07,31,0.0,50.51439886358745,42.6168300941336,57.12538274109048,46.78714912147446,56.56990637900763
2026-04-07,32,0.0,44.06181395549051,37.9763134553778,52.484866102334685,42.26810861055038,51.7933055356246
2026-04-07,33,0.0,37.221815677327704,34.747535808359366,49.256088455316245,38.92981288925042,48.35248830484049
2026-04-07,34,0.0,30.04605914510783,24.980792157755328,39.66744850048883,29.917776588039192,39.03215783217161
2026-04-07,35,0.0,23.42559510998235,19.074334580911316,33.2334116543234,24.271524817158248,32.84547880697988
2026-04-07,36,0.0,16.20248805475442,12.173113934649221,24.96925444429332,16.48650778497467,23.49768080439432
2026-04-07,37,0.0,10.11579355171968,8.34130851890418,18.031027188745462,9.88528075856394,15.26928583686894
2026-04-07,38,0.0,5.18272997288106,4.02983182893905,10.12249608623628,5.14067990094114,7.8211159613870995
2026-04-07,39,0.0,1.6874004562868499,0.8293279112997601,2.7781125691337505,1.2671148558177,1.8778197669929502
2026-04-07,40,0.0,0.13774697602341,0.027815555222330007,0.39715720628682,0.10715897971513999,0.3163662739098
2026-04-07,41,0.0,0.0,0.0,0.0031723277061300004,0.0,0.05064829009694
2026-04-07,42,0.0,0.0,0.0,0.0031723277061300004,0.0,0.01953185346512
2026-04-07,43,0.0,0.0,0.0,0.0031723277061300004,0.0,0.01953185346512
2026-04-07,44,0.0,0.0,0.0,0.0059208294260315614,0.0,0.01000582778662
2026-04-07,45,0.0,0.0,0.0,0.0059208294260315614,0.0,0.01000582778662
2026-04-07,46,0.0,0.0,0.0,0.0059208294260315614,0.0,0.01000582778662
2026-04-07,47,0.0,0.0,0.0,0.003635664324974641,0.0,0.00465689081185528
2026-04-07,48,0.0,0.0,0.0,0.005377121851769733,0.0,0.01532435028584
2026-04-08,1,0.0,0.0,0.0,0.002292996578034945,0.0,0.0033142230649155836
2026-04-08,2,0.0,0.0,0.0,0.005790969589725137,0.0,0.00786321834031523
2026-04-08,3,0.0,0.0,0.0,0.005085568409404861,0.0,0.01443994042066
2026-04-08,4,0.0,0.0,0.0,0.002117958501909997,0.0,0.02872650438522
2026-04-08,5,0.0,0.0,0.0,0.03587582905311,0.0,0.0699050433468
2026-04-08,6,0.0,0.0,0.0,0.032387266401199995,0.0,0.06624645320698
2026-04-08,7,0.0,0.0,0.0,0.0177408073796,0.0,0.051484753927899994
2026-04-08,8,0.0,0.0,0.0,0.021360404207370003,0.0,0.05446670693345
2026-04-08,9,0.0,0.0,0.0,0.021360404207370003,0.0,0.05446670693345
2026-04-08,10,0.0,0.0,0.0,0.036187437945039994,0.0,0.11842094514027
2026-04-08,11,0.0,0.0,0.0,0.031700095860290003,0.0,0.15955415398088002
2026-04-08,12,0.0,0.0,0.0,0.028457454754969996,0.0,0.10133663732268
2026-04-08,13,0.0,0.0,0.0,0.015479969442829998,0.0,0.04896011474846
2026-04-08,14,0.0,0.6112522061039101,0.31509992812838994,1.2891760331013797,0.10088764776327,1.43055582262242
2026-04-08,15,0.0,3.91717963066592,1.74271143241487,5.032461906715249,1.8763896812093301,4.20190995134039
2026-04-08,16,0.0,9.07408204554259,6.78834327760986,15.462440611127592,7.40498177629841,12.43850772178874
2026-04-08,17,0.0,14.82071370151952,10.136052234930009,21.714170892568273,12.45013206102363,18.10096003287674
2026-04-08,18,0.0,21.29051698161938,13.12203149866297,26.42221327124924,17.25787302247269,23.44207707859797
2026-04-08,19,0.0,27.846412121733888,20.3578937840592,34.515065909068724,25.42629026094997,32.63361421633305
2026-04-08,20,0.0,34.29899702983083,27.764878175697078,42.33343107998567,32.41858258938704,41.216142695545734
2026-04-08,21,0.0,40.31251345185312,33.898595975162195,48.286475856897056,38.26896005205353,47.26811692901083
2026-04-08,22,0.0,45.85252464379493,39.21753268075148,53.60541256248634,43.336126328704175,52.980811681683505
2026-04-08,23,0.0,50.075330377512806,45.45065860581558,59.838538487550444,49.57632550363673,59.2139376067476
2026-04-08,24,0.0,53.17033274503896,46.45365576577347,60.84153564750833,50.68960111512196,61.48890438850903
2026-04-08,25,0.0,55.856398777495585,48.92041187119645,63.30829175293131,53.14222552507339,63.62523656394835
2026-04-08,26,0.0,57.28121906073781,49.36479430031935,63.752674182054214,53.62249623429658,64.485408290101
2026-04-08,27,0.0,58.038827428866604,49.60622887444657,63.99410875618143,53.8639308084238,64.72684286422823
2026-04-08,28,0.0,57.2123455727261,48.04751972985428,62.43539961158914,52.20479300183073,63.16813371963593
2026-04-08,29,0.0,55.520640523438516,46.205646799327546,60.59352668106241,50.46334873330477,61.30076900704976
2026-04-08,30,0.0,52.80444233997675,42.644972608806306,57.03285249054117,46.88473124949288,57.514433031079385
2026-04-08,31,0.0,48.59455038526107,39.8601631386296,54.248043020364456,44.04454431037866,53.90102548004325
