settlement_date,settlement_period,valid_time_utc,evaluation_segment,fold,wind_cf,solar_cf,wind_pred_cf,solar_pred_cf,wind_actual_mw,wind_forecast_mw,solar_actual_mw,solar_forecast_mw,embedded_wind_capacity_mw,embedded_solar_capacity_mw
2025-10-23T00:00:00,26,2025-10-23T11:30:00+0000,development_oof,3.0,0.5367847411444142,0.1923023610405211,0.4742930829524994,0.1356969326734542,3546.0000000000005,3133.180105984211,4161.999999999998,2936.888713851571,6606,21643
2025-10-23T00:00:00,27,2025-10-23T12:00:00+0000,development_oof,3.0,0.5567665758401453,0.201312202559719,0.4749985933303833,0.1407625824213028,3678.0,3137.840707540512,4356.999999999998,3046.5245713442564,6606,21643
2025-10-23T00:00:00,28,2025-10-23T12:30:00+0000,development_oof,3.0,0.5765970330003027,0.195721480386268,0.4713723957538605,0.121378444135189,3809.0,3113.8860463500023,4235.999999999998,2626.9936664178967,6606,21643
2025-10-23T00:00:00,29,2025-10-23T13:00:00+0000,development_oof,3.0,0.5805328489252195,0.1784410663956013,0.4606441855430603,0.0973637923598289,3835.0,3043.0154896974564,3861.999999999999,2107.244558043778,6606,21643
2025-10-23T00:00:00,30,2025-10-23T13:30:00+0000,development_oof,3.0,0.5844686648501363,0.1520121979392875,0.4628048837184906,0.0948316678404808,3861.0,3057.289061844349,3289.999999999999,2052.441787071526,6606,21643
2025-10-23T00:00:00,31,2025-10-23T14:00:00+0000,development_oof,3.0,0.5820466242809567,0.1486392829090237,0.4599826037883758,0.0864407122135162,3845.0,3038.645080626011,3217.0,1870.836334437132,6606,21643
2025-10-23T00:00:00,32,2025-10-23T14:30:00+0000,development_oof,3.0,0.5796245837117772,0.1115372175761216,0.4751863181591034,0.0674749910831451,3829.0,3139.080817759037,2414.0,1460.3612320125103,6606,21643
2025-10-23T00:00:00,33,2025-10-23T15:00:00+0000,development_oof,3.0,0.5588858613381774,0.0660721711407845,0.4802946746349334,0.0375651493668556,3692.0,3172.8266206383705,1429.9999999999989,813.0225277468562,6606,21643
2025-10-23T00:00:00,34,2025-10-23T15:30:00+0000,development_oof,3.0,0.537995761429004,0.0359007531303423,0.5052308440208435,0.0215277280658483,3554.0,3337.554955601692,776.9999999999984,465.9246185291559,6606,21643
2025-10-23T00:00:00,35,2025-10-23T16:00:00+0000,development_oof,3.0,0.5372388737511353,0.0149701982165134,0.534854531288147,0.0026702657341957,3549.0,3533.249033689499,323.9999999999995,57.792561285197735,6606,21643
2025-10-23T00:00:00,36,2025-10-23T16:30:00+0000,development_oof,3.0,0.5364819860732667,0.0006930647322459,0.5441737771034241,8.786147373029962e-05,3543.9999999999995,3594.8119715452194,14.999999999998014,1.9015858759448747,6606,21643
2025-10-23T00:00:00,37,2025-10-23T17:00:00+0000,development_oof,3.0,0.535270965788677,0.0,0.5427856445312499,0.0,3536.0,3585.641967773437,0.0,0.0,6606,21643
2025-10-23T00:00:00,38,2025-10-23T17:30:00+0000,development_oof,3.0,0.5340599455040872,0.0,0.5384258627891542,0.0,3528.0,3556.841249585152,0.0,0.0,6606,21643
2025-10-23T00:00:00,39,2025-10-23T18:00:00+0000,development_oof,3.0,0.5343627005752346,0.0,0.5213950276374817,0.0,3530.0,3444.335552573204,0.0,0.0,6606,21643
2025-10-23T00:00:00,40,2025-10-23T18:30:00+0000,development_oof,3.0,0.5345140781108083,0.0,0.5208012461662292,0.0,3530.9999999999995,3440.4130321741104,0.0,0.0,6606,21643
2025-10-23T00:00:00,41,2025-10-23T19:00:00+0000,development_oof,3.0,0.5381471389645777,0.0,0.5133652687072753,0.0,3555.0,3391.290965080261,0.0,0.0,6606,21643
2025-10-23T00:00:00,42,2025-10-23T19:30:00+0000,development_oof,3.0,0.5417801998183469,0.0,0.517785370349884,0.0,3578.9999999999995,3420.490156531334,0.0,0.0,6606,21643
2025-10-23T00:00:00,43,2025-10-23T20:00:00+0000,development_oof,3.0,0.5360278534665456,0.0,0.5193280577659607,0.0,3541.0,3430.6811496019363,0.0,0.0,6606,21643
2025-10-23T00:00:00,44,2025-10-23T20:30:00+0000,development_oof,3.0,0.5302755071147441,0.0,0.5039526224136353,0.0,3503.0,3329.1110236644745,0.0,0.0,6606,21643
2025-10-23T00:00:00,45,2025-10-23T21:00:00+0000,development_oof,3.0,0.5336058128973661,0.0,0.4939039647579193,0.0,3525.0000000000005,3262.729591190815,0.0,0.0,6606,21643
2025-10-23T00:00:00,46,2025-10-23T21:30:00+0000,development_oof,3.0,0.5367847411444142,0.0,0.4860004484653473,0.0,3546.0000000000005,3210.518962562084,0.0,0.0,6606,21643
2025-10-23T00:00:00,47,2025-10-23T22:00:00+0000,development_oof,3.0,0.5280048440811383,0.0,0.4695358574390411,0.0,3488.0,3101.7538742423058,0.0,0.0,6606,21643
2025-10-23T00:00:00,48,2025-10-23T22:30:00+0000,development_oof,3.0,0.5190735694822888,0.0,0.4677529633045196,5.611616870737636e-05,3428.9999999999995,3089.976075589657,0.0,1.2145222393337465,6606,21643
2025-10-24T00:00:00,1,2025-10-23T23:00:00+0000,development_oof,3.0,0.518468059339994,0.0,0.4659554362297058,4.535441621555947e-05,3425.0,3078.1016117334366,0.0,0.9816056301533536,6606,21643
2025-10-24T00:00:00,2,2025-10-23T23:30:00+0000,development_oof,3.0,0.517862549197699,0.0,0.4782392680644989,8.77146885613911e-05,3421.0,3159.24860483408,0.0,1.8988475779769944,6606,21648
2025-10-24T00:00:00,3,2025-10-24T00:00:00+0000,development_oof,3.0,0.5116560702391765,0.0,0.4764277935028076,0.0001195606600958,3380.0,3147.282003879547,0.0,2.588249169755727,6606,21648
2025-10-24T00:00:00,4,2025-10-24T00:30:00+0000,development_oof,3.0,0.5054495912806539,0.0,0.4799590408802032,0.0002363769890507,3339.0,3170.6094240546227,0.0,5.1170890589710325,6606,21648
2025-10-24T00:00:00,5,2025-10-24T01:00:00+0000,development_oof,3.0,0.5043899485316379,0.0,0.4833045303821563,0.0002815641637425,3332.0,3192.709727704525,0.0,6.095301016699523,6606,21648
2025-10-24T00:00:00,6,2025-10-24T01:30:00+0000,development_oof,3.0,0.5033303057826218,0.0,0.4819239675998688,0.0003197097976226,3325.0,3183.589729964733,0.0,6.921077698934823,6606,21648
