bmUnit,settlementDate,settlementPeriod,pair_count,bid_mean,offer_mean,spread,accepted,accepted_up,accepted_down
E_CLAYB-1,2026-09-02,40,6,-1563.0216666666668,1837.2849999999999,3400.3066666666664,1,1,1
E_CLAYB-1,2026-09-02,41,5,-1902.8760000000002,2156.986,4059.862,1,0,1
E_CLAYB-1,2026-09-02,42,6,-1562.7283333333335,1830.3333333333333,3393.0616666666665,1,1,1
E_CLAYB-1,2026-09-02,43,7,-1329.2657142857138,1592.5157142857145,2921.7814285714285,1,1,1
E_CLAYB-1,2026-09-02,44,5,-1908.5059999999994,2146.358,4054.8639999999996,1,1,1
E_CLAYB-1,2026-09-02,45,6,-1572.006666666667,1818.78,3390.786666666667,1,1,1
E_CLAYB-1,2026-09-02,46,6,-1572.555,1815.9099999999999,3388.465,1,0,0
E_CLAYB-1,2026-09-02,47,7,-1326.304285714286,1580.642857142857,2906.9471428571433,1,1,1
E_CLAYB-1,2026-09-02,48,7,-1326.7071428571423,1577.185714285714,2903.8928571428564,1,1,1
E_CLAYB-1,2026-09-03,1,6,-1579.2349999999997,1809.4766666666667,3388.711666666666,1,1,1
E_CLAYB-1,2026-09-03,2,6,-1588.1916666666666,1809.4683333333332,3397.66,1,1,1
E_CLAYB-1,2026-09-03,3,6,-1592.7100000000003,1807.7483333333332,3400.4583333333335,1,1,0
E_CLAYB-1,2026-09-03,4,6,-1591.84,1802.4016666666666,3394.241666666667,1,0,1
E_CLAYB-1,2026-09-03,5,5,-1926.22,2130.2580000000003,4056.478,1,1,1
E_CLAYB-1,2026-09-03,6,4,-2429.9500000000003,2622.0475,5051.9975,1,1,1
E_CLAYB-1,2026-09-03,7,5,-1918.9859999999996,2132.19,4051.1759999999995,1,1,1
E_CLAYB-1,2026-09-03,8,4,-2423.9799999999996,2628.91,5052.889999999999,1,1,1
E_CLAYB-1,2026-09-03,9,5,-1915.9699999999993,2139.2599999999998,4055.229999999999,1,1,1
E_CLAYB-1,2026-09-03,10,5,-1915.9620000000002,2146.434,4062.3960000000006,0,0,0
E_CLAYB-1,2026-09-03,11,5,-1908.48,2152.898,4061.378,0,0,0
E_CLAYB-1,2026-09-03,12,5,-1911.9840000000004,2159.8419999999996,4071.826,0,0,0
E_CLAYB-1,2026-09-03,13,5,-1920.806,2145.6259999999997,4066.432,0,0,0
E_CLAYB-1,2026-09-03,14,6,-1578.4033333333336,1818.0683333333334,3396.4716666666673,0,0,0
E_CLAYB-1,2026-09-03,15,5,-1936.486,2145.298,4081.7839999999997,0,0,0
E_CLAYB-1,2026-09-03,16,5,-1936.7679999999996,2143.866,4080.6339999999996,0,0,0
E_CLAYB-1,2026-09-03,17,5,-1940.6320000000003,2143.858,4084.4900000000007,1,1,1
E_CLAYB-1,2026-09-03,18,6,-1608.6366666666665,1809.6516666666666,3418.288333333333,1,1,1
E_CLAYB-1,2026-09-03,19,5,-1961.5880000000002,2137.218,4098.8060000000005,1,0,1
E_CLAYB-1,2026-09-03,20,7,-1382.2471428571425,1548.8228571428572,2931.0699999999997,1,1,1
E_CLAYB-1,2026-09-03,21,5,-1967.7879999999998,2110.826,4078.6139999999996,1,1,0
E_CLAYB-1,2026-09-03,22,6,-1646.0216666666665,1769.0316666666668,3415.0533333333333,1,1,1
E_CLAYB-1,2026-09-03,23,5,-1996.1859999999997,2092.118,4088.3039999999996,1,0,1
E_CLAYB-1,2026-09-03,24,6,-1662.7266666666662,1756.9633333333334,3419.6899999999996,1,1,1
E_CLAYB-1,2026-09-03,25,5,-2001.4900000000005,2079.29,4080.7800000000007,0,0,0
E_CLAYB-1,2026-09-03,26,6,-1685.2100000000003,1738.3066666666666,3423.516666666667,1,1,1
E_CLAYB-1,2026-09-03,27,5,-2007.5620000000004,2074.234,4081.7960000000003,1,1,1
E_CLAYB-1,2026-09-03,28,6,-1666.4766666666662,1745.5083333333332,3411.9849999999997,1,1,1
E_CLAYB-1,2026-09-03,29,6,-1666.4683333333326,1786.625,3453.0933333333323,0,0,0
E_CLAYB-1,2026-09-03,30,5,-1984.6499999999996,2131.9919999999997,4116.642,1,1,1
E_CLAYB-1,2026-09-03,31,5,-1984.6419999999994,2152.8540000000003,4137.495999999999,0,0,0
E_CLAYB-1,2026-09-03,32,6,-1628.6349999999995,1824.3716666666667,3453.006666666666,1,1,1
E_CLAYB-1,2026-09-03,33,4,-2439.7899999999995,2644.105,5083.8949999999995,1,0,0
E_CLAYB-1,2026-09-03,34,4,-2431.5175000000004,2642.965,5074.4825,1,1,1
E_CLAYB-1,2026-09-03,35,4,-2431.5175000000004,2641.3375,5072.8550000000005,1,1,1
E_CLAYB-1,2026-09-03,36,5,-1926.9859999999996,2154.0080000000003,4080.9939999999997,1,0,0
E_CLAYB-1,2026-09-03,37,5,-1897.408,2163.834,4061.2419999999997,1,1,1
E_CLAYB-1,2026-09-03,38,5,-1903.2640000000004,2163.826,4067.09,0,0,0
E_CLAYB-1,2026-09-03,39,5,-1902.9,2168.106,4071.0060000000003,0,0,0
E_CLAYB-1,2026-09-03,40,5,-1908.5779999999995,2158.826,4067.4039999999995,0,0,0
E_CLAYB-1,2026-09-03,41,6,-1572.1000000000004,1830.4016666666666,3402.501666666667,0,0,0
E_CLAYB-1,2026-09-03,42,5,-1914.4279999999999,2157.138,4071.566,0,0,0
E_CLAYB-1,2026-09-03,43,5,-1915.4839999999997,2154.338,4069.822,0,0,0
E_CLAYB-1,2026-09-03,44,4,-2423.7324999999996,2644.6225,5068.355,0,0,0
E_CLAYB-1,2026-09-03,45,5,-1920.3779999999995,2154.322,4074.7,0,0,0
E_CLAYB-1,2026-09-03,46,4,-2428.2849999999994,2644.6075,5072.8925,0,0,0
E_CLAYB-1,2026-09-03,47,5,-1918.252,2142.81,4061.062,0,0,0
E_CLAYB-1,2026-09-03,48,6,-1582.0666666666666,1815.46,3397.5266666666666,0,0,0
E_CLAYB-1,2026-09-04,1,5,-1918.7759999999998,2142.794,4061.5699999999997,0,0,0
E_CLAYB-1,2026-09-04,2,6,-1578.4116666666662,1815.4433333333334,3393.8549999999996,0,0,0
E_CLAYB-1,2026-09-04,3,5,-1914.1239999999998,2142.778,4056.9019999999996,1,1,1
E_CLAYB-1,2026-09-04,4,5,-1911.5839999999996,2142.77,4054.3539999999994,1,1,1
E_CLAYB-1,2026-09-04,5,6,-1574.7266666666662,1806.9033333333334,3381.6299999999997,1,1,1
E_CLAYB-1,2026-09-04,6,4,-2416.3450000000003,2631.205,5047.55,1,1,1
E_CLAYB-1,2026-09-04,7,5,-1913.4280000000006,2139.73,4053.1580000000004,1,1,1
E_CLAYB-1,2026-09-04,8,6,-1575.1800000000003,1814.9583333333333,3390.1383333333333,1,1,0
E_CLAYB-1,2026-09-04,9,5,-1919.6019999999996,2139.714,4059.316,1,1,0
E_CLAYB-1,2026-09-04,10,6,-1593.0333333333338,1802.3033333333333,3395.336666666667,1,1,0
E_CLAYB-1,2026-09-04,11,6,-1597.291666666667,1808.8549999999998,3406.1466666666665,1,1,1
E_CLAYB-1,2026-09-04,12,6,-1596.3749999999998,1813.3516666666667,3409.7266666666665,1,1,1
E_CLAYB-1,2026-09-04,13,6,-1594.6416666666662,1813.985,3408.626666666666,0,0,0
E_CLAYB-1,2026-09-04,14,5,-1948.854,2127.786,4076.6400000000003,0,0,0
E_CLAYB-1,2026-09-04,15,5,-1982.77,2127.778,4110.548,0,0,0
E_CLAYB-2,2026-08-28,16,2,112.475,189.465,76.99000000000001,0,0,0
E_CLAYB-2,2026-08-28,17,3,110.55000000000001,181.84333333333333,71.29333333333332,1,1,1
E_CLAYB-2,2026-08-28,18,2,94.985,178.45499999999998,83.46999999999998,0,0,0
E_CLAYB-2,2026-08-28,19,2,97.745,173.135,75.38999999999999,0,0,0
E_CLAYB-2,2026-08-28,20,2,98.215,171.575,73.35999999999999,0,0,0
E_CLAYB-2,2026-08-28,21,2,101.945,167.615,65.67000000000002,0,0,0
E_CLAYB-2,2026-08-28,22,2,103.775,167.60500000000002,63.83000000000001,0,0,0
E_CLAYB-2,2026-08-28,23,2,104.88499999999999,164.785,59.900000000000006,0,0,0
E_CLAYB-2,2026-08-28,24,3,108.42,164.77333333333334,56.35333333333334,1,1,1
E_CLAYB-2,2026-08-28,25,3,111.13666666666666,164.76333333333332,53.626666666666665,1,1,1
E_CLAYB-2,2026-08-28,26,3,102.60333333333334,164.75333333333333,62.14999999999999,1,0,1
E_CLAYB-2,2026-08-28,27,2,75.845,163.065,87.22,1,1,1
E_CLAYB-2,2026-08-28,28,2,87.485,159.625,72.14,0,0,0
E_CLAYB-2,2026-08-28,29,3,91.08666666666666,153.90333333333334,62.81666666666668,0,0,0
E_CLAYB-2,2026-08-28,30,3,84.34666666666666,153.68,69.33333333333334,1,1,1
E_CLAYB-2,2026-08-28,31,3,76.78666666666668,151.0633333333333,74.27666666666663,1,1,1
E_CLAYB-2,2026-08-28,32,3,42.97666666666666,148.11,105.13333333333335,1,1,1
E_CLAYB-2,2026-08-28,33,4,76.8075,156.865,80.0575,1,1,1
E_CLAYB-2,2026-08-28,34,2,79.945,170.415,90.47,1,0,1
E_CLAYB-2,2026-08-28,35,2,82.88499999999999,170.405,87.52000000000001,0,0,0
E_CLAYB-2,2026-08-28,36,2,89.945,167.185,77.24000000000001,1,1,1
E_CLAYB-2,2026-08-28,37,2,99.185,164.015,64.82999999999998,1,1,1
E_CLAYB-2,2026-08-28,38,3,95.82333333333334,164.00333333333333,68.17999999999999,1,1,1
E_CLAYB-2,2026-08-28,39,2,104.82499999999999,163.905,59.08000000000001,1,1,1
E_CLAYB-2,2026-08-28,40,3,111.26666666666667,163.81333333333333,52.54666666666667,1,1,1
E_CLAYB-2,2026-08-28,41,2,95.695,163.805,68.11000000000001,1,1,1
E_CLAYB-2,2026-08-28,42,3,86.06333333333333,163.79333333333332,77.72999999999999,1,1,1
E_CLAYB-2,2026-08-28,43,2,85.505,161.415,75.91,0,0,0
E_CLAYB-2,2026-08-28,44,2,83.57499999999999,161.315,77.74000000000001,0,0,0
E_CLAYB-2,2026-08-28,45,3,84.92,153.38333333333333,68.46333333333332,0,0,0
E_CLAYB-2,2026-08-28,46,3,82.58333333333333,153.10333333333332,70.52,0,0,0
E_CLAYB-2,2026-08-28,47,3,78.67666666666666,151.11333333333334,72.43666666666668,1,1,1
E_CLAYB-2,2026-08-28,48,2,64.285,139.815,75.53,0,0,0
E_CLAYB-2,2026-08-29,1,2,70.755,139.805,69.05000000000001,0,0,0
E_CLAYB-2,2026-08-29,2,3,70.76666666666667,127.38333333333333,56.61666666666666,0,0,0
E_CLAYB-2,2026-08-29,3,3,72.51666666666667,141.27666666666667,68.76,0,0,0
E_CLAYB-2,2026-08-29,4,3,72.52666666666667,135.17999999999998,62.65333333333331,1,1,1
E_CLAYB-2,2026-08-29,5,4,59.287499999999994,139.33249999999998,80.04499999999999,1,0,0
E_CLAYB-2,2026-08-29,6,3,63.92666666666667,149.66,85.73333333333332,1,0,1
E_CLAYB-2,2026-08-29,7,4,0.3075,142.0225,141.715,1,0,0
E_CLAYB-2,2026-08-29,8,4,57.3475,134.1325,76.785,0,0,0
E_CLAYB-2,2026-08-29,9,4,47.9575,140.23,92.27249999999998,0,0,0
E_CLAYB-2,2026-08-29,10,4,0.0175,135.1,135.08249999999998,0,0,0
E_CLAYB-2,2026-08-29,11,4,49.7475,137.35750000000002,87.61000000000001,0,0,0
E_CLAYB-2,2026-08-29,12,4,2.9975,149.7625,146.765,0,0,0
E_CLAYB-2,2026-08-29,13,4,80.2475,158.475,78.22749999999999,1,0,0
E_CLAYB-2,2026-08-29,14,4,80.2575,160.5275,80.27000000000001,1,1,0
E_CLAYB-2,2026-08-29,15,4,80.2675,164.865,84.59750000000001,0,0,0
E_CLAYB-2,2026-08-29,16,3,84.71666666666667,166.89666666666668,82.18,1,1,1
E_CLAYB-2,2026-08-29,17,3,85.54666666666667,166.54666666666665,80.99999999999999,0,0,0
E_CLAYB-2,2026-08-29,18,3,85.55666666666667,168.72333333333333,83.16666666666666,1,1,1
E_CLAYB-2,2026-08-29,19,3,85.56666666666666,168.89,83.32333333333332,1,0,0
E_CLAYB-2,2026-08-29,20,3,104.91666666666667,169.59,64.67333333333333,0,0,0
E_CLAYB-2,2026-08-29,21,3,44.92666666666667,170.07333333333335,125.14666666666668,1,1,1
E_CLAYB-2,2026-08-29,22,4,71.2775,169.55,98.27250000000001,1,1,1
E_CLAYB-2,2026-08-29,23,3,74.71666666666667,169.60666666666665,94.88999999999999,1,1,0
E_CLAYB-2,2026-08-29,24,4,115.66749999999999,171.58,55.91250000000002,1,0,1
E_CLAYB-2,2026-08-29,25,2,116.745,184.785,68.03999999999999,0,0,0
E_CLAYB-2,2026-08-29,26,2,119.045,184.775,65.73,1,0,1
E_CLAYB-2,2026-08-29,27,2,119.845,184.285,64.44,1,1,1
E_CLAYB-2,2026-08-29,28,2,121.845,182.285,60.44,1,1,0
E_CLAYB-2,2026-08-29,29,2,123.015,182.275,59.260000000000005,0,0,0
E_CLAYB-2,2026-08-29,30,2,114.845,182.265,67.41999999999999,0,0,0
E_CLAYB-2,2026-08-29,31,4,120.86,178.88,58.019999999999996,0,0,0
E_CLAYB-2,2026-08-29,32,2,116.525,175.555,59.03,0,0,0
E_CLAYB-2,2026-08-29,33,2,115.485,175.54500000000002,60.06000000000002,0,0,0
E_CLAYB-2,2026-08-29,34,3,117.59666666666665,176.52666666666664,58.92999999999999,0,0,0
E_CLAYB-2,2026-08-29,35,2,117.60499999999999,182.065,64.46000000000001,0,0,0
E_CLAYB-2,2026-08-29,36,2,123.38499999999999,202.165,78.78,1,1,1
E_CLAYB-2,2026-08-29,37,2,123.39500000000001,188.515,65.11999999999998,1,1,1
E_CLAYB-2,2026-08-29,38,4,119.49249999999999,178.60000000000002,59.10750000000003,1,1,1
E_CLAYB-2,2026-08-29,39,2,114.58500000000001,176.825,62.23999999999998,0,0,0
E_CLAYB-2,2026-08-29,40,2,114.595,169.465,54.870000000000005,0,0,0
E_CLAYB-2,2026-08-29,41,3,113.02,169.45333333333335,56.43333333333335,1,1,1
E_CLAYB-2,2026-08-29,42,3,113.83333333333333,169.44333333333333,55.61,1,1,1
E_CLAYB-2,2026-08-29,43,3,105.38,169.43333333333334,64.05333333333334,1,1,0
E_CLAYB-2,2026-08-29,44,3,106.94333333333333,169.42333333333332,62.47999999999999,0,0,0
E_CLAYB-2,2026-08-29,45,2,100.955,169.415,68.46,0,0,0
E_CLAYB-2,2026-08-29,46,2,101.945,157.685,55.74000000000001,0,0,0
E_CLAYB-2,2026-08-29,47,2,108.265,157.675,49.41000000000001,0,0,0
E_CLAYB-2,2026-08-29,48,2,108.275,157.665,49.389999999999986,1,1,1
E_CLAYB-2,2026-08-30,1,3,116.42333333333335,157.65333333333334,41.22999999999999,1,0,1
E_CLAYB-2,2026-08-30,2,3,110.65666666666665,157.64333333333332,46.986666666666665,1,0,0
E_CLAYB-2,2026-08-30,3,2,102.595,157.635,55.03999999999999,0,0,0
E_CLAYB-2,2026-08-30,4,2,102.60499999999999,157.625,55.02000000000001,0,0,0
E_CLAYB-2,2026-08-30,5,3,113.17666666666666,157.61333333333334,44.43666666666668,0,0,0
E_CLAYB-2,2026-08-30,6,2,108.875,157.60500000000002,48.73000000000002,0,0,0
E_CLAYB-2,2026-08-30,7,2,113.38499999999999,157.595,44.21000000000001,0,0,0
E_CLAYB-2,2026-08-30,8,2,111.465,157.585,46.120000000000005,0,0,0
E_CLAYB-2,2026-08-30,9,2,106.195,157.575,51.379999999999995,0,0,0
E_CLAYB-2,2026-08-30,10,2,106.205,157.565,51.36,1,1,1
E_CLAYB-2,2026-08-30,11,2,106.845,157.555,50.71000000000001,0,0,0
E_CLAYB-2,2026-08-30,12,2,106.85499999999999,157.54500000000002,50.690000000000026,0,0,0
E_CLAYB-2,2026-08-30,13,2,107.815,157.535,49.72,1,1,1
E_CLAYB-2,2026-08-30,14,2,110.455,177.015,66.55999999999999,0,0,0
E_CLAYB-2,2026-08-30,15,2,113.61500000000001,157.055,43.44,0,0,0
E_CLAYB-2,2026-08-30,16,2,109.215,162.495,53.28,0,0,0
E_CLAYB-2,2026-08-30,17,3,114.28000000000002,157.03333333333333,42.753333333333316,1,1,1
E_CLAYB-2,2026-08-30,18,2,114.735,162.475,47.739999999999995,0,0,0
E_CLAYB-2,2026-08-30,19,2,113.045,162.465,49.42,0,0,0
E_CLAYB-2,2026-08-30,20,3,112.16333333333334,162.45333333333335,50.290000000000006,0,0,0
E_CLAYB-2,2026-08-30,21,2,122.125,196.425,74.30000000000001,0,0,0
E_CLAYB-2,2026-08-30,22,2,122.695,196.415,73.72,0,0,0
E_CLAYB-2,2026-08-30,23,2,122.705,193.29500000000002,70.59000000000002,0,0,0
E_CLAYB-2,2026-08-30,24,2,122.91499999999999,191.315,68.4,0,0,0
E_CLAYB-2,2026-08-30,25,2,125.985,191.305,65.32000000000001,0,0,0
E_CLAYB-2,2026-08-30,26,4,-50.0,1250.0,1300.0,0,0,0
E_CLAYB-2,2026-08-30,27,2,117.85499999999999,193.415,75.56,0,0,0
E_CLAYB-2,2026-08-30,28,3,127.01666666666667,187.60666666666665,60.58999999999999,1,1,1
E_CLAYB-2,2026-08-30,29,3,127.02666666666669,191.54333333333332,64.51666666666664,0,0,0
E_CLAYB-2,2026-08-30,30,3,127.03666666666668,195.1833333333333,68.14666666666663,1,1,1
E_CLAYB-2,2026-08-30,31,3,127.04666666666667,228.42999999999998,101.38333333333331,1,1,1
E_CLAYB-2,2026-08-30,32,3,127.05666666666667,228.51999999999998,101.46333333333331,1,1,0
E_CLAYB-2,2026-08-30,33,2,127.285,194.215,66.93,1,1,1
E_CLAYB-2,2026-08-30,34,2,131.625,194.20499999999998,62.579999999999984,1,1,1
E_CLAYB-2,2026-08-30,35,2,116.60499999999999,192.365,75.76000000000002,1,1,1
E_CLAYB-2,2026-08-30,36,2,132.265,192.35500000000002,60.09000000000003,1,1,1
E_CLAYB-2,2026-08-30,37,3,126.04666666666667,192.34333333333333,66.29666666666667,1,1,1
E_CLAYB-2,2026-08-30,38,3,114.98333333333333,191.60333333333332,76.61999999999999,1,0,0
E_CLAYB-2,2026-08-30,39,3,113.62,188.91333333333333,75.29333333333332,1,1,0
E_CLAYB-2,2026-08-30,40,3,127.25,188.90333333333334,61.653333333333336,1,1,1
E_CLAYB-2,2026-08-30,41,3,128.85333333333332,188.89333333333332,60.03999999999999,1,1,0
E_CLAYB-2,2026-08-30,42,3,127.52333333333331,188.88333333333333,61.360000000000014,1,1,1
E_CLAYB-2,2026-08-30,43,3,116.32333333333334,188.87333333333333,72.55,1,1,1
E_CLAYB-2,2026-08-30,44,2,111.38499999999999,188.865,77.48000000000002,1,1,0
E_CLAYB-2,2026-08-30,45,3,111.02333333333333,186.01333333333332,74.99,0,0,0
E_CLAYB-2,2026-08-30,46,3,109.82666666666667,181.23333333333335,71.40666666666668,0,0,0
E_CLAYB-2,2026-08-30,47,3,109.18333333333334,181.22333333333333,72.03999999999999,1,1,1
E_CLAYB-2,2026-08-30,48,3,112.38666666666667,181.21333333333334,68.82666666666667,1,1,1
E_CLAYB-2,2026-08-31,1,3,112.00666666666666,175.07333333333335,63.06666666666669,1,1,1
E_CLAYB-2,2026-08-31,2,4,106.23249999999999,172.3525,66.12,1,1,0
E_CLAYB-2,2026-08-31,3,3,100.01666666666667,163.75,63.733333333333334,0,0,0
E_CLAYB-2,2026-08-31,4,4,107.7375,160.43,52.69250000000001,1,1,1
E_CLAYB-2,2026-08-31,5,3,98.98666666666666,161.54999999999998,62.56333333333332,1,0,0
E_CLAYB-2,2026-08-31,6,3,104.12666666666667,168.84,64.71333333333334,0,0,0
E_CLAYB-2,2026-08-31,7,3,105.86666666666667,171.89333333333332,66.02666666666664,1,1,1
E_CLAYB-2,2026-08-31,8,3,106.14666666666669,176.98000000000002,70.83333333333333,1,1,1
E_CLAYB-2,2026-08-31,9,4,108.7775,169.6875,60.91,1,0,1
E_CLAYB-2,2026-08-31,10,3,100.23666666666666,210.69000000000003,110.45333333333336,1,0,0
E_CLAYB-2,2026-08-31,11,2,109.535,181.365,71.83000000000001,0,0,0
E_CLAYB-2,2026-08-31,12,2,110.695,172.155,61.46000000000001,1,1,0
E_CLAYB-2,2026-08-31,13,2,89.125,164.735,75.61000000000001,1,0,0
E_CLAYB-2,2026-08-31,14,2,89.13499999999999,174.725,85.59,0,0,0
E_CLAYB-2,2026-08-31,15,3,86.57666666666667,164.71333333333334,78.13666666666667,0,0,0
E_CLAYB-2,2026-08-31,16,2,71.535,185.155,113.62,0,0,0
E_CLAYB-2,2026-08-31,17,2,48.724999999999994,164.695,115.97,0,0,0
E_CLAYB-2,2026-08-31,18,2,47.565,154.975,107.41,1,1,1
E_CLAYB-2,2026-08-31,19,3,33.49,135.38333333333333,101.89333333333332,1,1,1
E_CLAYB-2,2026-08-31,20,3,21.186666666666667,108.48333333333333,87.29666666666667,1,1,1
E_CLAYB-2,2026-08-31,21,2,11.465,96.785,85.32,1,1,1
E_CLAYB-2,2026-08-31,22,2,-3.5549999999999997,96.775,100.33000000000001,0,0,0
E_CLAYB-2,2026-08-31,23,3,4.716666666666666,102.49000000000001,97.77333333333334,0,0,0
E_CLAYB-2,2026-08-31,24,3,9.456666666666667,121.63,112.17333333333333,0,0,0
E_CLAYB-2,2026-08-31,25,3,25.08666666666667,127.41000000000001,102.32333333333334,1,0,0
E_CLAYB-2,2026-08-31,26,4,36.587500000000006,118.95,82.3625,1,1,1
E_CLAYB-2,2026-08-31,27,4,40.6475,121.9625,81.315,1,1,1
E_CLAYB-2,2026-08-31,28,4,40.6575,144.9525,104.29499999999999,1,1,1
E_CLAYB-2,2026-08-31,29,4,68.3175,163.285,94.9675,1,1,1
E_CLAYB-2,2026-08-31,30,4,68.32749999999999,185.58749999999998,117.25999999999999,1,0,1
E_CLAYB-2,2026-08-31,31,4,105.1275,196.675,91.54750000000001,1,0,1
E_CLAYB-2,2026-08-31,32,2,114.545,203.635,89.08999999999999,1,1,1
E_CLAYB-2,2026-08-31,33,3,116.45666666666666,213.27666666666667,96.82000000000001,1,1,0
E_CLAYB-2,2026-08-31,34,3,116.78666666666668,215.67999999999998,98.8933333333333,1,1,1
E_CLAYB-2,2026-08-31,35,3,120.60666666666667,216.4,95.79333333333334,1,1,0
E_CLAYB-2,2026-08-31,36,3,121.68666666666667,212.10000000000002,90.41333333333336,1,1,1
E_CLAYB-2,2026-08-31,37,2,121.845,246.035,124.19,1,1,1
E_CLAYB-2,2026-08-31,38,2,137.14499999999998,248.565,111.42000000000002,1,1,1
E_CLAYB-2,2026-08-31,39,3,132.36333333333334,235.07333333333335,102.71000000000001,1,1,0
E_CLAYB-2,2026-08-31,40,2,129.845,222.625,92.78,1,1,1
E_CLAYB-2,2026-08-31,41,3,125.41333333333334,197.86333333333334,72.45,1,1,1
E_CLAYB-2,2026-08-31,42,3,114.59333333333332,197.85333333333332,83.26,1,1,1
E_CLAYB-2,2026-08-31,43,2,110.025,193.115,83.09,1,1,0
E_CLAYB-2,2026-08-31,44,2,108.305,186.755,78.44999999999999,0,0,0
E_CLAYB-2,2026-08-31,45,2,106.245,179.985,73.74000000000001,1,1,1
E_CLAYB-2,2026-08-31,46,2,102.695,174.985,72.29000000000002,0,0,0
E_CLAYB-2,2026-08-31,47,2,94.595,174.975,80.38,0,0,0
E_CLAYB-2,2026-08-31,48,2,96.215,174.965,78.75,0,0,0
E_CLAYB-2,2026-09-01,1,3,96.98666666666666,172.71,75.72333333333334,0,0,0
E_CLAYB-2,2026-09-01,2,2,96.995,171.575,74.57999999999998,0,0,0
E_CLAYB-2,2026-09-01,3,3,97.00666666666666,170.4933333333333,73.48666666666665,0,0,0
E_CLAYB-2,2026-09-01,4,2,90.655,169.945,79.28999999999999,1,0,0
E_CLAYB-2,2026-09-01,5,3,81.92,169.93333333333334,88.01333333333334,1,1,0
E_CLAYB-2,2026-09-01,6,2,64.935,168.655,103.72,0,0,0
E_CLAYB-2,2026-09-01,7,2,78.515,168.64499999999998,90.12999999999998,0,0,0
E_CLAYB-2,2026-09-01,8,3,79.06666666666666,164.67,85.60333333333332,0,0,0
E_CLAYB-2,2026-09-01,9,3,89.75333333333333,168.62333333333333,78.87,1,1,1
E_CLAYB-2,2026-09-01,10,3,91.48333333333333,166.84333333333333,75.36,1,1,0
E_CLAYB-2,2026-09-01,11,4,111.33,171.82999999999998,60.499999999999986,1,1,1
E_CLAYB-2,2026-09-01,12,3,96.04,184.85333333333332,88.81333333333332,1,1,1
E_CLAYB-2,2026-09-01,13,3,96.06333333333333,176.82333333333335,80.76000000000002,1,1,0
E_CLAYB-2,2026-09-01,14,3,92.39333333333333,176.81333333333336,84.42000000000003,1,1,1
E_CLAYB-2,2026-09-01,15,2,70.245,173.585,103.34,1,0,0
E_CLAYB-2,2026-09-01,16,2,53.945,167.195,113.25,0,0,0
E_CLAYB-2,2026-09-01,17,3,51.34,158.39333333333332,107.05333333333331,0,0,0
E_CLAYB-2,2026-09-01,18,3,53.85333333333333,158.38333333333333,104.53,0,0,0
E_CLAYB-2,2026-09-01,19,2,31.845,158.375,126.53,0,0,0
E_CLAYB-2,2026-09-01,20,4,35.5275,118.33749999999999,82.80999999999999,0,0,0
E_CLAYB-2,2026-09-01,21,3,23.75666666666667,135.35333333333332,111.59666666666665,0,0,0
E_CLAYB-2,2026-09-01,22,3,13.346666666666666,125.08666666666666,111.74,0,0,0
E_CLAYB-2,2026-09-01,23,3,12.646666666666667,119.44333333333334,106.79666666666668,0,0,0
E_CLAYB-2,2026-09-01,24,3,5.846666666666667,120.19666666666667,114.35000000000001,1,0,0
E_CLAYB-2,2026-09-01,25,4,5.8575,116.72999999999999,110.87249999999999,1,1,1
E_CLAYB-2,2026-09-01,26,4,5.867500000000001,118.06,112.1925,1,1,1
E_CLAYB-2,2026-09-01,27,4,26.0275,128.54500000000002,102.51750000000001,0,0,0
E_CLAYB-2,2026-09-01,28,4,26.0375,140.365,114.32750000000001,0,0,0
E_CLAYB-2,2026-09-01,29,3,26.046666666666667,156.80666666666664,130.76,0,0,0
E_CLAYB-2,2026-09-01,30,4,26.0575,165.51,139.4525,0,0,0
E_CLAYB-2,2026-09-01,31,4,26.067499999999995,182.7775,156.71,1,0,0
E_CLAYB-2,2026-09-01,32,3,40.01666666666667,190.87333333333333,150.85666666666665,1,1,0
E_CLAYB-2,2026-09-01,33,2,54.275000000000006,204.45499999999998,150.17999999999998,0,0,0
E_CLAYB-2,2026-09-01,34,4,89.14750000000001,199.70499999999998,110.55749999999998,0,0,0
E_CLAYB-2,2026-09-01,35,2,89.155,229.35500000000002,140.20000000000002,0,0,0
E_CLAYB-2,2026-09-01,36,2,98.705,220.585,121.88000000000001,0,0,0
E_CLAYB-2,2026-09-01,37,2,106.845,209.915,103.07,1,1,0
E_CLAYB-2,2026-09-01,38,2,106.85499999999999,199.985,93.13000000000002,1,1,1
E_CLAYB-2,2026-09-01,39,2,124.58500000000001,199.975,75.38999999999999,0,0,0
E_CLAYB-2,2026-09-01,40,2,125.725,199.965,74.24000000000001,1,0,1
E_CLAYB-2,2026-09-01,41,3,130.49,213.45333333333335,82.96333333333334,1,1,1
E_CLAYB-2,2026-09-01,42,2,126.055,210.45499999999998,84.39999999999998,1,1,1
E_CLAYB-2,2026-09-01,43,3,129.8166666666667,210.4433333333333,80.62666666666661,1,1,1
E_CLAYB-2,2026-09-01,44,3,124.93666666666668,204.6833333333333,79.74666666666663,1,1,1
E_CLAYB-2,2026-09-01,45,2,119.545,198.435,78.89,1,1,0
E_CLAYB-2,2026-09-01,46,2,112.66499999999999,198.425,85.76000000000002,1,1,0
