power_mw,duration_hours,energy_mwh,classification,development_overall_absorbed_pct,development_days_meeting_target_pct,development_days80_pct,development_days90_pct,development_days95_pct,development_p05_daily_absorbed_pct,development_median_daily_absorbed_pct,locked_overall_absorbed_pct,locked_days_meeting_target_pct,locked_days80_pct,locked_days90_pct,locked_days95_pct,locked_p05_daily_absorbed_pct,locked_median_daily_absorbed_pct,full_overall_absorbed_pct,full_days_meeting_target_pct,full_days80_pct,full_days90_pct,full_days95_pct,power_limited_periods,energy_limited_periods,equivalent_full_cycles,grid_reset_import_mwh,grid_reset_export_mwh,mean_daily_grid_reset_import_mwh,ending_soc_pct,wind_share_pct,design_operating_mode
100.0,8.0,800.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,17.64371410140969,8782.6551037204,6286.17661122858,19.51701134160089,42.36045159263965,40,grid_connected_daily_soc_restore_50pct
25.0,36.0,900.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,15.683301423475278,8782.6551037204,6286.17661122858,19.51701134160089,43.209290304568576,40,grid_connected_daily_soc_restore_50pct
75.0,12.0,900.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,15.683301423475278,8782.6551037204,6286.17661122858,19.51701134160089,43.209290304568576,40,grid_connected_daily_soc_restore_50pct
20.0,48.0,960.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,14.703095084508073,8782.6551037204,6286.176611228583,19.51701134160089,43.633709660533036,40,grid_connected_daily_soc_restore_50pct
40.0,24.0,960.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,14.703095084508073,8782.6551037204,6286.176611228583,19.51701134160089,43.633709660533036,40,grid_connected_daily_soc_restore_50pct
60.0,16.0,960.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,14.703095084508073,8782.6551037204,6286.176611228583,19.51701134160089,43.633709660533036,40,grid_connected_daily_soc_restore_50pct
15.0,72.0,1080.0,long-duration storage territory,99.98904015294265,100.0,100.0,100.0,100.0,100.0,100.0,99.99624365810764,100.0,100.0,100.0,100.0,100.0,100.0,99.99040329971355,100.0,100.0,100.0,100.0,6,0,13.068163620035538,8781.93088433579,6284.8126459854175,19.515401965190645,44.34107525380716,40,grid_connected_daily_soc_restore_50pct
30.0,36.0,1080.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,13.069417852896065,8782.655103720397,6286.176611228578,19.51701134160088,44.34107525380716,40,grid_connected_daily_soc_restore_50pct
25.0,48.0,1200.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,11.762476067606459,8782.655103720397,6286.176611228578,19.51701134160088,44.90696772842645,40,grid_connected_daily_soc_restore_50pct
50.0,24.0,1200.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,11.762476067606459,8782.655103720397,6286.176611228578,19.51701134160088,44.90696772842645,40,grid_connected_daily_soc_restore_50pct
75.0,16.0,1200.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,11.762476067606459,8782.655103720397,6286.176611228578,19.51701134160088,44.90696772842645,40,grid_connected_daily_soc_restore_50pct
100.0,12.0,1200.0,extended-duration BESS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,11.762476067606459,8782.655103720397,6286.176611228578,19.51701134160088,44.90696772842645,40,grid_connected_daily_soc_restore_50pct
20.0,72.0,1440.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,9.80206338967205,8782.655103720399,6286.176611228578,19.517011341600888,45.75580644035537,40,grid_connected_daily_soc_restore_50pct
30.0,48.0,1440.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,9.80206338967205,8782.655103720399,6286.176611228578,19.517011341600888,45.75580644035537,40,grid_connected_daily_soc_restore_50pct
40.0,36.0,1440.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,9.80206338967205,8782.655103720399,6286.176611228578,19.517011341600888,45.75580644035537,40,grid_connected_daily_soc_restore_50pct
60.0,24.0,1440.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,9.80206338967205,8782.655103720399,6286.176611228578,19.517011341600888,45.75580644035537,40,grid_connected_daily_soc_restore_50pct
100.0,16.0,1600.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,8.821857050704844,8782.655103720399,6286.176611228578,19.517011341600888,46.18022579631984,40,grid_connected_daily_soc_restore_50pct
25.0,72.0,1800.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,7.841650711737639,8782.655103720399,6286.176611228578,19.517011341600888,46.6046451522843,40,grid_connected_daily_soc_restore_50pct
50.0,36.0,1800.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,7.841650711737639,8782.655103720399,6286.176611228578,19.517011341600888,46.6046451522843,40,grid_connected_daily_soc_restore_50pct
75.0,24.0,1800.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,7.841650711737639,8782.655103720399,6286.176611228578,19.517011341600888,46.6046451522843,40,grid_connected_daily_soc_restore_50pct
40.0,48.0,1920.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,7.351547542254036,8782.655103720399,6286.176611228576,19.517011341600888,46.81685483026653,40,grid_connected_daily_soc_restore_50pct
30.0,72.0,2160.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,6.534708926448032,8782.6551037204,6286.17661122857,19.51701134160089,47.170537626903545,40,grid_connected_daily_soc_restore_50pct
60.0,36.0,2160.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,6.534708926448032,8782.6551037204,6286.17661122857,19.51701134160089,47.170537626903545,40,grid_connected_daily_soc_restore_50pct
50.0,48.0,2400.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,5.881238033803229,8782.655103720392,6286.17661122857,19.51701134160087,47.45348386421318,40,grid_connected_daily_soc_restore_50pct
100.0,24.0,2400.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,5.881238033803229,8782.655103720392,6286.17661122857,19.51701134160087,47.45348386421318,40,grid_connected_daily_soc_restore_50pct
75.0,36.0,2700.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,5.227767141158426,8782.655103720392,6286.17661122857,19.51701134160087,47.73643010152283,40,grid_connected_daily_soc_restore_50pct
40.0,72.0,2880.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,4.901031694836025,8782.655103720392,6286.17661122857,19.51701134160087,47.87790322017765,40,grid_connected_daily_soc_restore_50pct
60.0,48.0,2880.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,4.901031694836025,8782.655103720392,6286.17661122857,19.51701134160087,47.87790322017765,40,grid_connected_daily_soc_restore_50pct
50.0,72.0,3600.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,3.9208253558688195,8782.655103720392,6286.17661122857,19.51701134160087,48.302322576142124,40,grid_connected_daily_soc_restore_50pct
75.0,48.0,3600.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,3.9208253558688195,8782.655103720392,6286.17661122857,19.51701134160087,48.302322576142124,40,grid_connected_daily_soc_restore_50pct
100.0,36.0,3600.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,3.9208253558688195,8782.655103720392,6286.17661122857,19.51701134160087,48.302322576142124,40,grid_connected_daily_soc_restore_50pct
60.0,72.0,4320.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,3.267354463224016,8782.655103720359,6286.176611228608,19.5170113416008,48.58526881345177,40,grid_connected_daily_soc_restore_50pct
100.0,48.0,4800.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,2.9406190169016146,8782.655103720359,6286.176611228608,19.5170113416008,48.72674193210659,40,grid_connected_daily_soc_restore_50pct
75.0,72.0,5400.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,2.613883570579213,8782.655103720359,6286.176611228608,19.5170113416008,48.86821505076142,40,grid_connected_daily_soc_restore_50pct
100.0,72.0,7200.0,long-duration storage territory,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,1.9604126779344098,8782.655103720359,6286.176611228608,19.5170113416008,49.151161288071066,40,grid_connected_daily_soc_restore_50pct
5.0,1.0,5.0,short-duration BESS,15.937143697003531,0.0,0.0,0.0,0.0,2.918039788695288,16.713294300461193,18.61165140912543,0.0,0.0,0.0,0.0,4.506252275339902,18.76506523165012,16.43617656822637,0.0,0.0,0.0,0.0,2072,14751,493.87875156510086,392.6626551994601,383.89109505565915,0.8725836782210225,10.0,45,grid_connected_daily_soc_restore_50pct
5.0,2.0,10.0,short-duration BESS,24.344366285048768,0.5555555555555556,1.6666666666666667,0.5555555555555556,0.5555555555555556,5.312316797459249,26.284302646491874,28.617508324515363,1.1111111111111112,7.777777777777778,1.1111111111111112,1.1111111111111112,8.095728107690732,31.44191741605789,25.141686229737292,0.6666666666666667,2.888888888888889,0.6666666666666667,0.6666666666666667,2072,12412,377.7321494400337,777.992860229947,705.1159989111117,1.7288730227332156,10.0,45,grid_connected_daily_soc_restore_50pct
10.0,1.0,10.0,short-duration BESS,24.344366285048768,0.5555555555555556,1.6666666666666667,0.5555555555555556,0.5555555555555556,5.312316797459249,26.284302646491874,28.617508324515363,1.1111111111111112,7.777777777777778,1.1111111111111112,1.1111111111111112,8.095728107690732,31.44191741605789,25.141686229737292,0.6666666666666667,2.888888888888889,0.6666666666666667,0.6666666666666667,141,12429,377.7321494400338,777.992860229947,705.1159989111117,1.7288730227332156,10.0,45,grid_connected_daily_soc_restore_50pct
15.0,1.0,15.0,short-duration BESS,30.942017297974246,2.2222222222222223,6.944444444444445,2.2222222222222223,1.3888888888888888,7.501710295461955,33.154868220544756,35.599671483719334,6.666666666666667,13.333333333333334,6.666666666666667,4.444444444444445,10.939352206429797,41.0302078745287,31.811082857568916,3.111111111111111,8.222222222222223,3.111111111111111,2.0,5,10927,318.6227206880034,1193.1834264458503,1009.7311317558281,2.651518725435223,10.0,45,grid_connected_daily_soc_restore_50pct
5.0,4.0,20.0,short-duration BESS,36.415932874152624,6.388888888888888,11.944444444444445,6.388888888888888,3.3333333333333335,9.889571716486616,39.48731605294431,41.355431734866876,13.333333333333334,15.555555555555555,13.333333333333334,12.222222222222221,13.56785334872825,49.49531281706272,37.33758746041237,7.777777777777778,12.666666666666668,7.777777777777778,5.111111111111112,2072,9673,280.482522879576,1628.0324207367426,1295.6802103682028,3.617849823859428,10.0,45,grid_connected_daily_soc_restore_50pct
10.0,2.0,20.0,short-duration BESS,36.42905181083683,6.388888888888888,11.944444444444445,6.388888888888888,3.6111111111111107,9.889571716486616,39.48731605294431,41.40378644475323,13.333333333333334,15.555555555555555,13.333333333333334,12.222222222222221,13.56785334872825,49.49531281706272,37.357280993606864,7.777777777777778,12.666666666666668,7.777777777777778,5.333333333333334,141,9753,280.6304620542927,1628.2287207333898,1296.461473797578,3.6182860460741995,10.0,45,grid_connected_daily_soc_restore_50pct
20.0,1.0,20.0,short-duration BESS,36.42905181083683,6.388888888888888,11.944444444444445,6.388888888888888,3.6111111111111107,9.889571716486616,39.48731605294431,41.40378644475323,13.333333333333334,15.555555555555555,13.333333333333334,12.222222222222221,13.56785334872825,49.49531281706272,37.357280993606864,7.777777777777778,12.666666666666668,7.777777777777778,5.333333333333334,0,9754,280.6304620542927,1628.2287207333898,1296.461473797578,3.6182860460741995,10.0,45,grid_connected_daily_soc_restore_50pct
25.0,1.0,25.0,short-duration BESS,41.26177197886874,10.277777777777777,16.11111111111111,10.277777777777777,8.055555555555555,12.360052111552312,43.99770955977496,46.09520598590674,15.555555555555555,20.0,15.555555555555555,15.555555555555555,15.666927879878276,54.99165721947308,42.163636063786505,11.333333333333332,16.88888888888889,11.333333333333332,9.555555555555555,0,8786,253.38890531126907,2057.1905427479924,1572.6328685068631,4.571534539439983,10.0,45,grid_connected_daily_soc_restore_50pct
5.0,6.0,30.0,extended-duration BESS,45.34224275881148,13.88888888888889,20.27777777777778,13.88888888888889,10.277777777777777,14.832062533862784,49.8159722775445,49.967030426711965,17.77777777777778,25.555555555555554,17.77777777777778,15.555555555555555,18.13046942030381,60.1136137922369,46.20517579813232,14.666666666666666,21.333333333333336,14.666666666666666,11.333333333333332,2072,7898,231.39763724147437,2462.436467635659,1838.8638182859395,5.472081039190353,10.0,45,grid_connected_daily_soc_restore_50pct
15.0,2.0,30.0,short-duration BESS,45.506782300427716,14.166666666666666,20.555555555555554,14.166666666666666,11.11111111111111,14.832062533862784,49.8159722775445,50.12687773719531,17.77777777777778,25.555555555555554,17.77777777777778,15.555555555555555,18.13046942030381,60.38161369437003,46.36883982252195,14.888888888888888,21.555555555555557,14.888888888888888,12.0,5,8020,232.21727417372298,2471.944404145462,1845.3407743137911,5.493209786989916,10.0,45,grid_connected_daily_soc_restore_50pct
30.0,1.0,30.0,short-duration BESS,45.506782300427716,14.166666666666666,20.555555555555554,14.166666666666666,11.11111111111111,14.832062533862784,49.8159722775445,50.12687773719531,17.77777777777778,25.555555555555554,17.77777777777778,15.555555555555555,18.13046942030381,60.38161369437003,46.36883982252195,14.888888888888888,21.555555555555557,14.888888888888888,12.0,0,8020,232.21727417372298,2471.944404145462,1845.3407743137911,5.493209786989916,10.0,45,grid_connected_daily_soc_restore_50pct
5.0,8.0,40.0,extended-duration BESS,52.49286561880881,22.77777777777778,31.11111111111111,22.77777777777778,18.333333333333332,19.776083378483715,58.10445453031487,57.15823563193295,27.77777777777778,37.77777777777778,27.77777777777778,23.333333333333332,23.425979360779163,68.66021647130277,53.36337086447108,23.77777777777778,32.44444444444444,23.77777777777778,19.333333333333332,2072,6572,200.4346545594945,3247.6147677316567,2376.9644031915077,7.216921706070348,10.0,45,grid_connected_daily_soc_restore_50pct
10.0,4.0,40.0,short-duration BESS,52.80062661419358,23.333333333333332,31.666666666666664,23.333333333333332,19.444444444444446,19.776083378483715,58.10445453031486,57.54756999639768,28.888888888888886,38.88888888888889,28.888888888888886,23.333333333333332,23.425979360779163,68.85954874123968,53.68635252734648,24.444444444444443,33.111111111111114,24.444444444444443,20.22222222222222,141,6735,201.64778478306846,3268.2027017135892,2386.2340474037796,7.262672670474643,10.0,45,grid_connected_daily_soc_restore_50pct
20.0,2.0,40.0,short-duration BESS,52.80062661419358,23.333333333333332,31.666666666666664,23.333333333333332,19.444444444444446,19.776083378483715,58.10445453031486,57.54756999639768,28.888888888888886,38.88888888888889,28.888888888888886,23.333333333333332,23.425979360779163,68.85954874123968,53.68635252734648,24.444444444444443,33.111111111111114,24.444444444444443,20.22222222222222,0,6737,201.64778478306846,3268.2027017135892,2386.2340474037796,7.262672670474643,10.0,45,grid_connected_daily_soc_restore_50pct
40.0,1.0,40.0,short-duration BESS,52.80062661419358,23.333333333333332,31.666666666666664,23.333333333333332,19.444444444444446,19.776083378483715,58.10445453031486,57.54756999639768,28.888888888888886,38.88888888888889,28.888888888888886,23.333333333333332,23.425979360779163,68.85954874123968,53.68635252734648,24.444444444444443,33.111111111111114,24.444444444444443,20.22222222222222,0,6737,201.64778478306846,3268.2027017135892,2386.2340474037796,7.262672670474643,10.0,45,grid_connected_daily_soc_restore_50pct
